CLAVE_CLIENTE,CVE_UNIDAD_NEGOCIO,UNIDAD_NEGOCIO,EMISORA_FONDO,DESC_CE_FINANCIERO,SALDO_CLIENTE,TIPO_OPERACION,GENERO,Edad,ENROLADO,FECHA_TRANSACCION
93892255,1,BANCO,ACTIMED,CIUDAD DE MEXICO,1739208.277,COMPRA,MASCULINO,55.79722222,ENROLADO,27/02/2020
93894590,1,BANCO,ALTERNA,CIUDAD DE MEXICO,6786814.001,VENTA,FEMENINO,57.69722222,ENROLADO,27/02/2020
93901957,1,BANCO,CUENTA_EJE,TOLUCA,1669779.04,RETIRO,MASCULINO,66.80277778,ENROLADO,27/02/2020
93955573,1,BANCO,ACTIREN,TOLUCA,70789.75634,VENTA,FEMENINO,44.39444444,ENROLADO,27/02/2020
93956456,1,BANCO,ACTIMED,JALISCO,327429.3922,VENTA,FEMENINO,65.64722222,NO ENROLADO,27/02/2020
93957496,1,BANCO,ACTIMED,QUERETARO,6741434.404,VENTA,FEMENINO,81.79444444,ENROLADO,27/02/2020
93960904,1,BANCO,ACTVIDA,CIUDAD DE MEXICO,123803.5639,VENTA,MASCULINO,39.30833333,ENROLADO,27/02/2020
93964591,1,BANCO,ACTIGOB,QUERETARO,283755.7585,COMPRA,FEMENINO,43.85277778,ENROLADO,27/02/2020
93968907,1,BANCO,ALTERNA,CIUDAD DE MEXICO,68901.21736,VENTA,MASCULINO,69.5,ENROLADO,27/02/2020
94054756,1,BANCO,ACTIMED,CIUDAD DE MEXICO,1618489.365,COMPRA,FEMENINO,51.25,ENROLADO,27/02/2020
94064375,2,CASA DE BOLSA,EFECTIVO,TOLUCA,467986.72,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",FEMENINO,46.30555556,ENROLADO,27/02/2020
94093721,2,CASA DE BOLSA,SALUD     ,CIUDAD DE MEXICO,6864281.511,VENTA                                                                                               ,MASCULINO,71.97777778,ENROLADO,27/02/2020
94204583,1,BANCO,ACTI500,CIUDAD DE MEXICO,103136.04,VENTA,FEMENINO,39.73333333,ENROLADO,27/02/2020
94230174,1,BANCO,IMPULSA,CIUDAD DE MEXICO,328531.2611,VENTA,FEMENINO,74.03055556,NO ENROLADO,27/02/2020
94231164,1,BANCO,ACTIMED,QUERETARO,1108001.742,VENTA,FEMENINO,50.31111111,ENROLADO,27/02/2020
94249950,1,BANCO,ACTIMED,CIUDAD DE MEXICO,277625.5327,COMPRA,MASCULINO,37.46944444,ENROLADO,27/02/2020
94272911,1,BANCO,IMPULSA,JALISCO,48672.17656,VENTA,FEMENINO,58.55277778,NO ENROLADO,27/02/2020
94273026,1,BANCO,ACTIMED,JALISCO,103614.91,VENTA,FEMENINO,73.57222222,NO ENROLADO,27/02/2020
94327129,1,BANCO,IMPULSA,JALISCO,946953.2971,COMPRA,FEMENINO,76.31666667,ENROLADO,27/02/2020
94386703,1,BANCO,SURCETE,TOLUCA,1560533.266,VENTA,FEMENINO,68.05833333,NO ENROLADO,27/02/2020
94422920,2,CASA DE BOLSA,EFECTIVO,AGUASCALIENTES,403188.1294,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,77.025,NO ENROLADO,27/02/2020
94480290,1,BANCO,ACTICOB,JALISCO,71549.58563,VENTA,FEMENINO,64.12777778,NO ENROLADO,27/02/2020
94480852,1,BANCO,ACTICOB,TOLUCA,65468.26255,VENTA,FEMENINO,43.32222222,ENROLADO,27/02/2020
94554599,1,BANCO,ACTIMED,CIUDAD DE MEXICO,236831.1171,VENTA,FEMENINO,57.16944444,NO ENROLADO,27/02/2020
94572112,1,BANCO,CUENTA_EJE,QUERETARO,3912455.201,RETIRO,FEMENINO,47.33333333,ENROLADO,27/02/2020
94685849,1,BANCO,ACTIREN,JALISCO,73345.81798,VENTA,FEMENINO,63.20555556,NO ENROLADO,27/02/2020
94687738,1,BANCO,ACTIMED,JALISCO,201902.55,VENTA,FEMENINO,95.5,NO ENROLADO,27/02/2020
94767738,1,BANCO,ACTI500,CIUDAD DE MEXICO,1490172.891,COMPRA,MASCULINO,45.34722222,ENROLADO,27/02/2020
94875911,1,BANCO,ACTVIDA,CIUDAD DE MEXICO,708570.5479,VENTA,FEMENINO,62.47777778,ENROLADO,27/02/2020
94905833,1,BANCO,ACTIMED,CIUDAD DE MEXICO,46445.75114,VENTA,FEMENINO,93.775,NO ENROLADO,27/02/2020
94945615,1,BANCO,ACTIMED,CIUDAD DE MEXICO,67306.58758,COMPRA,FEMENINO,28.425,ENROLADO,27/02/2020
94969722,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MEXICO,7976611.03,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,68.68888889,NO ENROLADO,27/02/2020
94971504,1,BANCO,ACTIREN,CIUDAD DE MEXICO,117440.8989,VENTA,FEMENINO,24.41666667,ENROLADO,27/02/2020
95068862,1,BANCO,ACTIMED,CIUDAD DE MEXICO,4018539.916,VENTA,MASCULINO,30.10277778,ENROLADO,27/02/2020
95097226,1,BANCO,ACTVIDA,CIUDAD DE MEXICO,168985.776,VENTA,MASCULINO,28.40833333,ENROLADO,27/02/2020
95103958,1,BANCO,ACTIGOB,QUERETARO,3071215.308,VENTA,MASCULINO,45.13611111,ENROLADO,27/02/2020
95115564,1,BANCO,ACTIREN,TOLUCA,1820996.01,VENTA,FEMENINO,66.63333333,ENROLADO,27/02/2020
95136610,1,BANCO,ACTIMED,TOLUCA,593551.337,VENTA,FEMENINO,51.38888889,ENROLADO,27/02/2020
95147468,1,BANCO,IMPULSA,CIUDAD DE MEXICO,1382505.448,COMPRA,MASCULINO,51.79444444,ENROLADO,27/02/2020
95199022,1,BANCO,ACTIGOB,CIUDAD DE MEXICO,33898.20158,VENTA,MASCULINO,28.72777778,ENROLADO,27/02/2020
95201489,2,CASA DE BOLSA,ACTIMED   ,CIUDAD DE MEXICO,152939.37,VENTA                                                                                               ,FEMENINO,40.49722222,NO ENROLADO,27/02/2020
95239463,1,BANCO,ACTIMED,CIUDAD DE MEXICO,315696.5918,VENTA,MASCULINO,35.91111111,ENROLADO,27/02/2020
95243713,1,BANCO,SNX,QUERETARO,490224.0057,COMPRA,MASCULINO,33.03888889,ENROLADO,27/02/2020
95250106,1,BANCO,ACTIPLU,JALISCO,4620380.079,TRASPASO IN,FEMENINO,77.60555556,ENROLADO,27/02/2020
95263968,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MEXICO,48870.31,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,44.42222222,ENROLADO,27/02/2020
95304895,1,BANCO,CUENTA_EJE,JALISCO,17684.93058,RETIRO,FEMENINO,53.30277778,ENROLADO,27/02/2020
95307385,1,BANCO,ALTERNA,JALISCO,16920.70063,VENTA,FEMENINO,42.11388889,ENROLADO,27/02/2020
95310900,1,BANCO,ACTIREN,CIUDAD DE MEXICO,4996.132178,COMPRA,MASCULINO,28.57222222,ENROLADO,27/02/2020
95319984,2,CASA DE BOLSA,IMPULSA   ,MONTERREY,127479.82,VENTA                                                                                               ,FEMENINO,66.69444444,NO ENROLADO,27/02/2020
95441820,1,BANCO,ACTVIDA,JALISCO,612694.062,VENTA,MASCULINO,64.71944444,ENROLADO,27/02/2020
95480034,1,BANCO,ACTIREN,JALISCO,447653.5767,VENTA,FEMENINO,48.45,ENROLADO,27/02/2020
95490561,1,BANCO,ACTIGOB,CIUDAD DE MEXICO,175544.0546,VENTA,FEMENINO,39.17777778,ENROLADO,27/02/2020
95507489,1,BANCO,ALTERNA,CIUDAD DE MEXICO,15000.02076,COMPRA,FEMENINO,34.53333333,ENROLADO,27/02/2020
95518536,1,BANCO,ACTIMED,CIUDAD DE MEXICO,55765.33363,VENTA,FEMENINO,63.725,ENROLADO,27/02/2020
95521423,1,BANCO,IMPULSA,JALISCO,80920.11495,VENTA,FEMENINO,43.73333333,ENROLADO,27/02/2020
95532065,1,BANCO,ACTIMED,HERMOSILLO,22122.82963,COMPRA,MASCULINO,31.89444444,ENROLADO,27/02/2020
95552972,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MEXICO,3773279.86,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,66.34722222,NO ENROLADO,27/02/2020
95567152,1,BANCO,ACTIMED,JALISCO,1284296.876,VENTA,MASCULINO,86.08055556,NO ENROLADO,27/02/2020
95598223,1,BANCO,ACTIMED,JALISCO,111033.674,VENTA,FEMENINO,52.95555556,ENROLADO,27/02/2020
95617080,2,CASA DE BOLSA,EFECTIVO,TOLUCA,172523.85,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,31.81111111,ENROLADO,27/02/2020
95617262,2,CASA DE BOLSA,VTLS-RF   ,CIUDAD DE MEXICO,7006733.33,COMPRA                                                                                              ,MASCULINO,48.98888889,NO ENROLADO,27/02/2020
95631479,1,BANCO,IMPULSA,JALISCO,5428.52,VENTA,MASCULINO,43.02777778,ENROLADO,27/02/2020
95648119,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MEXICO,126199.05,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,33.69444444,ENROLADO,27/02/2020
95648663,1,BANCO,ACTVIDA,TOLUCA,647445.391,COMPRA,FEMENINO,31.79166667,ENROLADO,27/02/2020
95654109,1,BANCO,ACTVIDA,JALISCO,3321.220496,VENTA,MASCULINO,31.13055556,ENROLADO,27/02/2020
95668836,2,CASA DE BOLSA,VTLS-RV   ,CIUDAD DE MEXICO,3965543.41,COMPRA                                                                                              ,FEMENINO,50.63055556,NO ENROLADO,27/02/2020
95687752,1,BANCO,ACTIMED,JALISCO,1103816.398,VENTA,FEMENINO,55.81666667,ENROLADO,27/02/2020
95693859,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MEXICO,214907.9364,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,63.50833333,ENROLADO,27/02/2020
95701587,1,BANCO,ALTERNA,CIUDAD DE MEXICO,78926.61843,COMPRA,FEMENINO,24.1,ENROLADO,27/02/2020
95713707,1,BANCO,IMPULSA,PUEBLA,340459.18,COMPRA,MASCULINO,25.03888889,ENROLADO,27/02/2020
95736922,1,BANCO,ACTI500,CIUDAD DE MEXICO,121521.6426,COMPRA,MASCULINO,49.425,ENROLADO,27/02/2020
95765111,1,BANCO,ACTIMED,CIUDAD DE MEXICO,930.03,VENTA,MASCULINO,24.30555556,ENROLADO,27/02/2020
95782215,1,BANCO,ACTIMED,JALISCO,210994.5041,VENTA,FEMENINO,31.98888889,ENROLADO,27/02/2020
95793121,1,BANCO,ACTIMED,JALISCO,118094.4532,VENTA,FEMENINO,55.26388889,ENROLADO,27/02/2020
95797148,1,BANCO,ACTVIDA,TOLUCA,105092.8911,VENTA,FEMENINO,59.28888889,ENROLADO,27/02/2020
95851697,1,BANCO,CUENTA_EJE,CIUDAD DE MEXICO,632072.1782,RETIRO,FEMENINO,67.88611111,ENROLADO,27/02/2020
95855680,1,BANCO,ACTIMED,JALISCO,125983.4482,VENTA,MASCULINO,44.43055556,ENROLADO,27/02/2020
95863882,1,BANCO,ALTERNA,CIUDAD DE MEXICO,724622.7887,VENTA,MASCULINO,66.61388889,ENROLADO,27/02/2020
95864765,1,BANCO,ACTIMED,JALISCO,710467.5091,COMPRA,FEMENINO,32.26111111,ENROLADO,27/02/2020
95864781,1,BANCO,MAXIMO,QUERETARO,731010.0086,VENTA,MASCULINO,54.66666667,ENROLADO,27/02/2020
95898938,1,BANCO,ACTVIDA,CIUDAD DE MEXICO,86952.61116,VENTA,MASCULINO,46.26111111,ENROLADO,27/02/2020
95901617,1,BANCO,ACTIMED,CIUDAD DE MEXICO,27694.17261,VENTA,FEMENINO,28.95833333,ENROLADO,27/02/2020
95921987,1,BANCO,ACTICOB,JALISCO,257073.2037,VENTA,FEMENINO,51.88055556,ENROLADO,27/02/2020
95949327,2,CASA DE BOLSA,ALTERNA   ,MONTERREY,790398.88,VENTA                                                                                               ,MASCULINO,37.25555556,ENROLADO,27/02/2020
95960209,1,BANCO,SNX,CIUDAD DE MEXICO,133336.1424,COMPRA,FEMENINO,52.26666667,ENROLADO,27/02/2020
95962734,1,BANCO,CUENTA_EJE,JALISCO,0,RETIRO,FEMENINO,41.83611111,ENROLADO,27/02/2020
95965406,1,BANCO,ACTIMED,JALISCO,1156186.168,COMPRA,MASCULINO,48.51388889,ENROLADO,27/02/2020
95972246,1,BANCO,ACTIMED,CIUDAD DE MEXICO,987194.2009,VENTA,FEMENINO,44.94444444,ENROLADO,27/02/2020
95972923,1,BANCO,ALTERNA,CIUDAD VICTORIA,327328.9505,VENTA,FEMENINO,40.96111111,ENROLADO,27/02/2020
95982781,1,BANCO,ACTIGOB,JALISCO,969758.5213,COMPRA,FEMENINO,48.21944444,ENROLADO,27/02/2020
96004809,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MEXICO,1129331.27,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,41.27222222,ENROLADO,27/02/2020
96015086,1,BANCO,ALTERNA,CULIACAN,1790180.151,VENTA,FEMENINO,48.94166667,ENROLADO,27/02/2020
96036389,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MEXICO,27239.53,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,32.25833333,NO ENROLADO,27/02/2020
96042049,1,BANCO,ACTIGOB,JALISCO,954505.0508,COMPRA,FEMENINO,48.68611111,ENROLADO,27/02/2020
96043773,1,BANCO,ACTIMED,JALISCO,108982.9525,VENTA,FEMENINO,52.46111111,NO ENROLADO,27/02/2020
96058987,1,BANCO,SNX,CIUDAD DE MEXICO,352918.0829,COMPRA,FEMENINO,28.68333333,ENROLADO,27/02/2020
96061932,1,BANCO,ACTIMED,JALISCO,298345.3534,VENTA,MASCULINO,54.76944444,ENROLADO,27/02/2020
96066279,1,BANCO,CUENTA_EJE,PUEBLA,155884.95,RETIRO,FEMENINO,25.30833333,ENROLADO,27/02/2020
96081062,1,BANCO,ACTIGOB,PUEBLA,152356.3904,COMPRA,MASCULINO,45.44444444,ENROLADO,27/02/2020
96090774,1,BANCO,ACTIREN,CIUDAD DE MEXICO,5236812.612,VENTA,FEMENINO,51.47222222,ENROLADO,27/02/2020
96091327,2,CASA DE BOLSA,FB        ,CIUDAD DE MEXICO,269039.83,COMPRA                                                                                              ,MASCULINO,27.86111111,ENROLADO,27/02/2020
96092523,1,BANCO,ACTIMED,JALISCO,2112966.358,VENTA,FEMENINO,66.42777778,NO ENROLADO,27/02/2020
96118484,2,CASA DE BOLSA,ACTIMED   ,CIUDAD DE MEXICO,100813.91,VENTA                                                                                               ,MASCULINO,49.84166667,ENROLADO,27/02/2020
96156096,1,BANCO,ACTIMED,JALISCO,251271.8959,VENTA,FEMENINO,60.42777778,ENROLADO,27/02/2020
96176300,1,BANCO,ACTIGOB,CIUDAD DE MEXICO,96686.84696,COMPRA,FEMENINO,45.72777778,ENROLADO,27/02/2020
96183017,1,BANCO,CUENTA_EJE,CIUDAD DE MEXICO,23.362224,RETIRO,MASCULINO,32.70833333,NO ENROLADO,27/02/2020
90052085,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MEXICO,1067749.19,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,49.22777778,ENROLADO,27/03/2020
90053455,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MEXICO,752206.7,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,69.47777778,ENROLADO,27/03/2020
90075920,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MEXICO,46391.43,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,44.84166667,NO ENROLADO,27/03/2020
90133463,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MEXICO,42019.66,RETIRO POR PAGO EN VENTANILLA                                                                       ,FEMENINO,51.06666667,ENROLADO,27/03/2020
90136631,2,CASA DE BOLSA,EFECTIVO,TOLUCA,2930745.33,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,76.66944444,NO ENROLADO,27/03/2020
90393042,1,BANCO,ALTERNA,JALISCO,1147392.291,VENTA,FEMENINO,70.51944444,ENROLADO,27/03/2020
90451410,1,BANCO,ACTIREN,CIUDAD DE MEXICO,66257799.76,VENTA,FEMENINO,49.28611111,ENROLADO,27/03/2020
90480682,1,BANCO,ACTIMED,JALISCO,1936155.543,VENTA,FEMENINO,39.03888889,ENROLADO,27/03/2020
90574484,1,BANCO,ACTIREN,CIUDAD DE MEXICO,7002.47,VENTA,FEMENINO,49.69444444,ENROLADO,27/03/2020
90581323,1,BANCO,ACTVIDA,JALISCO,715212.0227,VENTA,MASCULINO,65.61388889,ENROLADO,27/03/2020
90692971,1,BANCO,CUENTA_EJE,JALISCO,259710.5765,RETIRO,FEMENINO,60.30277778,ENROLADO,27/03/2020
90704487,1,BANCO,ACTIREN,CIUDAD DE MEXICO,309432.7981,COMPRA,MASCULINO,60.15833333,ENROLADO,27/03/2020
90768557,1,BANCO,IMPULSA,JALISCO,358830.1986,VENTA,MASCULINO,60.76944444,ENROLADO,27/03/2020
90805409,1,BANCO,ACTIMED,CIUDAD DE MEXICO,8407.77392,VENTA,MASCULINO,59.03888889,ENROLADO,27/03/2020
90845728,1,BANCO,ACTICOB,LEON,670126.9321,COMPRA,MASCULINO,50.85555556,ENROLADO,27/03/2020
90860115,1,BANCO,ACTIMED,JALISCO,189831.5242,VENTA,MASCULINO,68.11944444,NO ENROLADO,27/03/2020
90866815,1,BANCO,ACTICOB,JALISCO,523989.4493,VENTA,FEMENINO,75.25277778,ENROLADO,27/03/2020
90904301,1,BANCO,ACTIREN,JALISCO,72111.53972,VENTA,FEMENINO,72.28611111,NO ENROLADO,27/03/2020
90989807,1,BANCO,ALTERNA,CIUDAD DE MEXICO,1535761.105,VENTA,MASCULINO,89.51666667,NO ENROLADO,27/03/2020
91075176,1,BANCO,IMPULSA,JALISCO,24957.85936,VENTA,FEMENINO,64.48611111,NO ENROLADO,27/03/2020
91191783,1,BANCO,ACTVIDA,JALISCO,122240.0113,VENTA,MASCULINO,53.45833333,ENROLADO,27/03/2020
91362921,1,BANCO,IMPULSA,JALISCO,653259.7233,VENTA,MASCULINO,54.20833333,NO ENROLADO,27/03/2020
91379628,1,BANCO,CUENTA_EJE,TOLUCA,806791.7684,RETIRO,FEMENINO,74.06388889,NO ENROLADO,27/03/2020
91530709,1,BANCO,EVEREST,CIUDAD DE MEXICO,63257.06549,VENTA,MASCULINO,84.75833333,NO ENROLADO,27/03/2020
91552000,1,BANCO,NAFFP28,MORELIA,65367.12074,VENTA,FEMENINO,33.96111111,ENROLADO,27/03/2020
91718791,1,BANCO,ACTIMED,CIUDAD DE MEXICO,1123497.493,VENTA,MASCULINO,82.70277778,ENROLADO,27/03/2020
91771352,1,BANCO,CUENTA_EJE,SAN LUIS POTOSI,72797.32978,RETIRO,MASCULINO,51.5,ENROLADO,27/03/2020
91777995,1,BANCO,CUENTA_EJE,JALISCO,633176.5624,RETIRO,FEMENINO,59.18888889,NO ENROLADO,27/03/2020
91814012,1,BANCO,ACTIMED,TOLUCA,505628.345,COMPRA,FEMENINO,44.91388889,ENROLADO,27/03/2020
91866277,1,BANCO,ACTIMED,CIUDAD DE MEXICO,635685.8162,VENTA,MASCULINO,58.28611111,NO ENROLADO,27/03/2020
91888032,1,BANCO,IMPULSA,JALISCO,441769.2186,VENTA,FEMENINO,37.75277778,ENROLADO,27/03/2020
91917773,1,BANCO,ALTERNA,JALISCO,401340.6887,VENTA,MASCULINO,40.175,NO ENROLADO,27/03/2020
92027663,1,BANCO,ALTERNA,TOLUCA,216278.2866,VENTA,MASCULINO,57.56944444,ENROLADO,27/03/2020
92042233,1,BANCO,CUENTA_EJE,JALISCO,3687862.191,RETIRO,MASCULINO,64.45555556,ENROLADO,27/03/2020
92043660,1,BANCO,ACTIMED,CIUDAD DE MEXICO,71965.35791,COMPRA,MASCULINO,48.57222222,ENROLADO,27/03/2020
92083369,1,BANCO,ACTICRE,CIUDAD DE MEXICO,36957.96,VENTA,FEMENINO,77.02222222,NO ENROLADO,27/03/2020
92209386,1,BANCO,ALTERNA,CIUDAD DE MEXICO,2271494.697,COMPRA,FEMENINO,70.6,NO ENROLADO,27/03/2020
92251800,1,BANCO,ALTERNA,CIUDAD DE MEXICO,955890.7955,VENTA,FEMENINO,44.44722222,ENROLADO,27/03/2020
92260298,1,BANCO,ALTERNA,JALISCO,456714.5362,VENTA,MASCULINO,58.99166667,NO ENROLADO,27/03/2020
92305333,1,BANCO,ACTIMED,JALISCO,316311.5028,VENTA,FEMENINO,63.46111111,NO ENROLADO,27/03/2020
92326974,1,BANCO,CUENTA_EJE,CIUDAD DE MEXICO,4200862.319,RETIRO,MASCULINO,58.55277778,NO ENROLADO,27/03/2020
92395698,1,BANCO,ACTIMED,JALISCO,80725.19,VENTA,MASCULINO,59.35277778,ENROLADO,27/03/2020
92543354,1,BANCO,ACTIREN,CIUDAD DE MEXICO,225529.1601,VENTA,MASCULINO,59.06944444,ENROLADO,27/03/2020
92560465,1,BANCO,IMPULSA,JALISCO,853391.9554,VENTA,MASCULINO,59.66388889,NO ENROLADO,27/03/2020
92580216,1,BANCO,IMPULSA,CANCUN,1390148.486,VENTA,FEMENINO,50.78888889,ENROLADO,27/03/2020
92623669,1,BANCO,CUENTA_EJE,CIUDAD DE MEXICO,132240.9217,RETIRO,FEMENINO,64.42777778,ENROLADO,27/03/2020
92633866,1,BANCO,ALTERNA,TOLUCA,403113.0591,VENTA,FEMENINO,50.23888889,NO ENROLADO,27/03/2020
92707819,1,BANCO,CUENTA_EJE,CIUDAD DE MEXICO,710988.5703,RETIRO,FEMENINO,60.96111111,ENROLADO,27/03/2020
92713403,1,BANCO,ACTIMED,CIUDAD DE MEXICO,183433.18,VENTA,MASCULINO,59.51944444,ENROLADO,27/03/2020
92742998,1,BANCO,ACTIMED,TOLUCA,147415.7583,COMPRA,MASCULINO,36.47777778,NO ENROLADO,27/03/2020
92842509,1,BANCO,CUENTA_EJE,JALISCO,1238629.338,RETIRO,FEMENINO,60.78888889,ENROLADO,27/03/2020
92842707,1,BANCO,EVEREST,CIUDAD DE MEXICO,1978992.971,VENTA,FEMENINO,47.14166667,ENROLADO,27/03/2020
92898592,1,BANCO,ACTIREN,CIUDAD DE MEXICO,599313.1698,COMPRA,MASCULINO,46.94722222,ENROLADO,27/03/2020
92977222,1,BANCO,ACTVIDA,JALISCO,117392.2742,VENTA,FEMENINO,59.23333333,ENROLADO,27/03/2020
93095917,1,BANCO,ACTIMED,CIUDAD DE MEXICO,327387.2878,VENTA,FEMENINO,79.73611111,NO ENROLADO,27/03/2020
93113892,1,BANCO,ACTVIDA,CIUDAD DE MEXICO,182892.357,VENTA,MASCULINO,65.08333333,ENROLADO,27/03/2020
93145431,1,BANCO,IMPULSA,PUEBLA,290502.888,VENTA,MASCULINO,47.02777778,ENROLADO,27/03/2020
93146116,1,BANCO,CUENTA_EJE,JALISCO,0,RETIRO,FEMENINO,42.55277778,NO ENROLADO,27/03/2020
93165868,1,BANCO,CUENTA_EJE,CIUDAD DE MEXICO,394229.2778,RETIRO,MASCULINO,74.56666667,ENROLADO,27/03/2020
93298818,1,BANCO,ACTIMED,CIUDAD DE MEXICO,391186.4641,VENTA,FEMENINO,71.06666667,ENROLADO,27/03/2020
93299410,1,BANCO,ACTICOB,JALISCO,1305408.091,VENTA,MASCULINO,54.26388889,ENROLADO,27/03/2020
93320497,1,BANCO,CUENTA_EJE,CIUDAD DE MEXICO,2143785.778,DEPOSITO,FEMENINO,76.14166667,NO ENROLADO,27/03/2020
93510444,1,BANCO,ACTIMED,JALISCO,120301.22,VENTA,MASCULINO,56.20555556,NO ENROLADO,27/03/2020
93548717,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MEXICO,141675035.5,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,73.22777778,ENROLADO,27/03/2020
93626695,1,BANCO,ACTIREN,CIUDAD DE MEXICO,565023.2741,VENTA,FEMENINO,58.41666667,ENROLADO,27/03/2020
93628592,1,BANCO,ACTIMED,JALISCO,1785811.136,VENTA,FEMENINO,69.31944444,NO ENROLADO,27/03/2020
93658144,1,BANCO,ACTIMED,CIUDAD DE MEXICO,351813.9092,COMPRA,MASCULINO,67.43055556,NO ENROLADO,27/03/2020
93676583,1,BANCO,ACTIMED,CIUDAD DE MEXICO,335772.5257,COMPRA,FEMENINO,37.95,ENROLADO,27/03/2020
93764017,1,BANCO,IMPULSA,JALISCO,502419.6919,VENTA,FEMENINO,68.875,NO ENROLADO,27/03/2020
93794824,1,BANCO,ACTIMED,JALISCO,150777.071,COMPRA,FEMENINO,76.81388889,ENROLADO,27/03/2020
93814275,1,BANCO,ACTIREN,CIUDAD DE MEXICO,50044.60661,VENTA,FEMENINO,49.125,ENROLADO,27/03/2020
93822393,1,BANCO,ALTERNA,SAN LUIS POTOSI,1623332.229,VENTA,MASCULINO,43.24722222,ENROLADO,27/03/2020
93852515,1,BANCO,ACTIMED,JALISCO,502497.2512,VENTA,FEMENINO,52.08055556,NO ENROLADO,27/03/2020
93884138,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MEXICO,15251451.41,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,48.40555556,ENROLADO,27/03/2020
93909463,1,BANCO,ACTIMED,JALISCO,372236.8553,VENTA,MASCULINO,58.91111111,ENROLADO,27/03/2020
93971570,2,CASA DE BOLSA,EFECTIVO,AGUASCALIENTES,558743,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,72.96666667,NO ENROLADO,27/03/2020
94275575,1,BANCO,ACTIREN,CIUDAD DE MEXICO,12314856.62,VENTA,FEMENINO,48.08333333,ENROLADO,27/03/2020
94484623,1,BANCO,ALTERNA,JALISCO,761458.3676,VENTA,MASCULINO,44.49166667,ENROLADO,27/03/2020
94512993,1,BANCO,ALTERNA,JALISCO,317106.0223,VENTA,FEMENINO,84.45,NO ENROLADO,27/03/2020
94531456,1,BANCO,ALTERNA,JALISCO,748724.7152,COMPRA,FEMENINO,64.48888889,NO ENROLADO,27/03/2020
94588720,1,BANCO,ACTIMED,QUERETARO,362477.2199,VENTA,FEMENINO,47.71944444,ENROLADO,27/03/2020
94635760,1,BANCO,ACTIMED,JALISCO,271310.7676,VENTA,FEMENINO,68.36388889,NO ENROLADO,27/03/2020
94816907,2,CASA DE BOLSA,WALMEX    ,CUERNAVACA,484518.46,COMPRA                                                                                              ,FEMENINO,62.93611111,NO ENROLADO,27/03/2020
94887866,1,BANCO,ACTVIDA,JALISCO,14662.10074,VENTA,MASCULINO,58.81666667,ENROLADO,27/03/2020
94963337,1,BANCO,ALTERNA,CIUDAD DE MEXICO,64022.37651,VENTA,FEMENINO,41.45,ENROLADO,27/03/2020
94976677,1,BANCO,MAYA,CIUDAD VICTORIA,58586.00171,VENTA,MASCULINO,56.90277778,ENROLADO,27/03/2020
95107520,2,CASA DE BOLSA,FIBRAMQ   ,TOLUCA,2014161.32,COMPRA                                                                                              ,FEMENINO,61.97777778,NO ENROLADO,27/03/2020
95148011,1,BANCO,ACTIMED,JALISCO,803243.9853,VENTA,MASCULINO,28.12222222,ENROLADO,27/03/2020
95176871,2,CASA DE BOLSA,EFECTIVO,CIUDAD DE MEXICO,64576.64,RETIRO POR PAGO EN VENTANILLA                                                                       ,MASCULINO,30.08055556,ENROLADO,27/03/2020
95186698,2,CASA DE BOLSA,ACTIREN   ,CIUDAD DE MEXICO,10000,VENTA                                                                                               ,FEMENINO,53.95833333,NO ENROLADO,27/03/2020
