CLAVE_CLIENTE,CVE_UNIDAD_NEGOCIO,UNIDAD_NEGOCIO,EMISORA_FONDO,DESC_CE_FINANCIERO,SALDO_CLIENTE,TIPO_OPERACION,GENERO,Edad,ENROLADO,FECHA_TRANSACCION
95992004,2,CASA DE BOLSA,EFECTIVO,Toluca,3983014.52,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",FEMENINO,81.54444444,NO ENROLADO,17/03/20
96084215,1,BANCO,ALTERNA,Jalisco,701446.6749,VENTA,FEMENINO,48.68055556,ENROLADO,17/03/20
96088927,1,BANCO,ACTIMED,Jalisco,954655.4094,VENTA,FEMENINO,45.58888889,NO ENROLADO,17/03/20
96172341,1,BANCO,ACTIMED,Ciudad de Mexico,198.67,VENTA,MASCULINO,30.96111111,NO ENROLADO,17/03/20
96179924,1,BANCO,ACTIMED,Ciudad de Mexico,99991.7,VENTA,FEMENINO,67.79722222,ENROLADO,17/03/20
90036401,2,CASA DE BOLSA,EFECTIVO,Toluca,8296151.95,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,66.14722222,NO ENROLADO,17/04/20
90138355,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,120050.26,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,63.00833333,NO ENROLADO,17/04/20
90454190,1,BANCO,ACTICOB,Jalisco,632838.6746,VENTA,FEMENINO,66.93333333,NO ENROLADO,17/04/20
90550351,1,BANCO,SNX,Ciudad de Mexico,3608155.383,COMPRA,MASCULINO,77.41944444,ENROLADO,17/04/20
90684788,1,BANCO,ACTICOB,Ciudad de Mexico,83106.8,VENTA,MASCULINO,41.28333333,ENROLADO,17/04/20
90796640,1,BANCO,ACTI500,Ciudad de Mexico,61918.77813,VENTA,FEMENINO,36.16388889,ENROLADO,17/04/20
90929167,1,BANCO,ACTIGOB,Jalisco,4249313.171,COMPRA,MASCULINO,51.85555556,ENROLADO,17/04/20
90986530,1,BANCO,ACTIMED,Culiacan,10010188.79,VENTA,MASCULINO,51.75833333,ENROLADO,17/04/20
90989864,1,BANCO,IMPULSA,Jalisco,544848.7318,VENTA,MASCULINO,36.35277778,ENROLADO,17/04/20
91043943,1,BANCO,ACTIMED,Ciudad de Mexico,3661395.7,VENTA,MASCULINO,100.4388889,ENROLADO,17/04/20
91074294,1,BANCO,ACTIMED,Ciudad de Mexico,101623.9928,COMPRA,MASCULINO,34.48333333,ENROLADO,17/04/20
91097527,1,BANCO,ACTIMED,Tijuana,92035.01839,VENTA,FEMENINO,46.75277778,ENROLADO,17/04/20
91119818,1,BANCO,IMPULSA,Ciudad de Mexico,551028.6926,VENTA,MASCULINO,48.59166667,ENROLADO,17/04/20
91300442,1,BANCO,IMPULSA,Ciudad de Mexico,193337.79,VENTA,MASCULINO,68.08333333,ENROLADO,17/04/20
91332635,1,BANCO,IMPULSA,Ciudad de Mexico,6358.072425,VENTA,FEMENINO,64.78888889,ENROLADO,17/04/20
91345454,1,BANCO,ACTIGOB,Ciudad de Mexico,807948.1191,COMPRA,MASCULINO,45.07222222,ENROLADO,17/04/20
91356691,1,BANCO,CUENTA_EJE,Leon,600000,RETIRO,FEMENINO,35.14722222,ENROLADO,17/04/20
91434563,1,BANCO,IMPULSA,Ciudad de Mexico,568364.888,VENTA,MASCULINO,45.05277778,ENROLADO,17/04/20
91480830,1,BANCO,ACTVIDA,Ciudad de Mexico,233126.8981,COMPRA,MASCULINO,50.94444444,ENROLADO,17/04/20
91510487,1,BANCO,ALTERNA,Ciudad de Mexico,192050.2639,VENTA,MASCULINO,60.16111111,NO ENROLADO,17/04/20
91630053,1,BANCO,ACTIMED,Merida,545167.5173,COMPRA,MASCULINO,42.11388889,ENROLADO,17/04/20
91720300,1,BANCO,IMPULSA,Ciudad de Mexico,109207.9024,TRASPASO OUT,MASCULINO,69.78611111,ENROLADO,17/04/20
91820365,1,BANCO,CUENTA_EJE,Toluca,2387279.15,RETIRO,MASCULINO,58.47222222,ENROLADO,17/04/20
91882787,1,BANCO,CUENTA_EJE,Ciudad de Mexico,936463.0143,RETIRO,FEMENINO,67.07777778,ENROLADO,17/04/20
91893644,1,BANCO,ACTIMED,Jalisco,301791.6986,VENTA,MASCULINO,42.73055556,NO ENROLADO,17/04/20
91948125,1,BANCO,ACTIVAR,Toluca,127010.5803,COMPRA,MASCULINO,51.74444444,NO ENROLADO,17/04/20
92041805,1,BANCO,ACTIPLU,Ciudad de Mexico,1437323.108,VENTA,MASCULINO,47.67777778,ENROLADO,17/04/20
92176155,1,BANCO,ALTERNA,Hermosillo,536182.2492,COMPRA,MASCULINO,31.23055556,ENROLADO,17/04/20
92239771,1,BANCO,CUENTA_EJE,Toluca,193626.0159,RETIRO,FEMENINO,45.59444444,ENROLADO,17/04/20
92259183,1,BANCO,CUENTA_EJE,Jalisco,232477.05,RETIRO,MASCULINO,43.03611111,ENROLADO,17/04/20
92279157,1,BANCO,CUENTA_EJE,Ciudad de Mexico,0,RETIRO,MASCULINO,30.71666667,ENROLADO,17/04/20
92331412,1,BANCO,ALTERNA,Ciudad de Mexico,390673.7391,COMPRA,MASCULINO,43.27777778,ENROLADO,17/04/20
92393040,1,BANCO,ACTIREN,Ciudad de Mexico,275594.5116,COMPRA,FEMENINO,52.8,ENROLADO,17/04/20
92480433,1,BANCO,ALTERNA,Jalisco,369954.5313,VENTA,FEMENINO,66.85277778,ENROLADO,17/04/20
92487446,1,BANCO,CUENTA_EJE,Ciudad de Mexico,50113.26737,RETIRO,MASCULINO,49.25,NO ENROLADO,17/04/20
92668821,1,BANCO,ACTIMED,Toluca,359144.5312,COMPRA,FEMENINO,48.16666667,ENROLADO,17/04/20
92729789,1,BANCO,CUENTA_EJE,Ciudad de Mexico,2412507.534,RETIRO,MASCULINO,87.35555556,ENROLADO,17/04/20
92827229,1,BANCO,IMPULSA,Ciudad de Mexico,695313.7705,VENTA,FEMENINO,66.53888889,ENROLADO,17/04/20
92855782,1,BANCO,ACTIMED,Ciudad de Mexico,204169.9545,VENTA,MASCULINO,69.65833333,NO ENROLADO,17/04/20
92920743,1,BANCO,ACTVIDA,Jalisco,401320.0158,VENTA,FEMENINO,49.49166667,ENROLADO,17/04/20
92928423,1,BANCO,ACTIREN,Ciudad de Mexico,874419.247,VENTA,MASCULINO,60.36944444,ENROLADO,17/04/20
92930627,1,BANCO,ACTIMED,Ciudad de Mexico,400852.15,VENTA,FEMENINO,80.79444444,NO ENROLADO,17/04/20
92934991,1,BANCO,ACTIREN,Jalisco,5473794.314,VENTA,MASCULINO,95.37222222,NO ENROLADO,17/04/20
92952415,1,BANCO,ALTERNA,Ciudad de Mexico,424861.1054,VENTA,MASCULINO,35.21388889,ENROLADO,17/04/20
92994169,1,BANCO,EVEREST,Jalisco,15209.85338,VENTA,MASCULINO,32.57222222,ENROLADO,17/04/20
93069664,1,BANCO,ALTERNA,Queretaro,1687085.443,VENTA,FEMENINO,47.06944444,ENROLADO,17/04/20
93131449,1,BANCO,ALTERNA,Ciudad de Mexico,2891806.813,VENTA,FEMENINO,72.73333333,NO ENROLADO,17/04/20
93193688,2,CASA DE BOLSA,ALTERNA   ,Ciudad de Mexico,3405454.56,VENTA                                                                                               ,MASCULINO,59.03333333,ENROLADO,17/04/20
93237493,1,BANCO,ACTICOB,Ciudad de Mexico,278412.9328,VENTA,MASCULINO,57.79166667,ENROLADO,17/04/20
93524478,1,BANCO,ACTIMED,Ciudad de Mexico,539472.327,COMPRA,MASCULINO,39.66388889,ENROLADO,17/04/20
93577575,1,BANCO,CUENTA_EJE,Ciudad de Mexico,4956085.907,RETIRO,MASCULINO,45.76666667,ENROLADO,17/04/20
93580298,1,BANCO,ESCALA,Jalisco,3072924.789,VENTA,MASCULINO,64.64166667,ENROLADO,17/04/20
93640985,1,BANCO,ACTIMED,Ciudad de Mexico,333899.8408,VENTA,FEMENINO,50.53888889,ENROLADO,17/04/20
93686129,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,333994.37,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",FEMENINO,74.11111111,NO ENROLADO,17/04/20
93736494,1,BANCO,ACTICOB,Ciudad de Mexico,308864.0882,COMPRA,MASCULINO,65.86944444,ENROLADO,17/04/20
93765204,2,CASA DE BOLSA,ACTIMED   ,Ciudad de Mexico,1621085.809,COMPRA                                                                                              ,MASCULINO,60.73055556,ENROLADO,17/04/20
93783850,1,BANCO,ACTIMED,Ciudad de Mexico,2051404.951,COMPRA,MASCULINO,42.15,ENROLADO,17/04/20
93828283,1,BANCO,ACTIGOB,Ciudad de Mexico,542901.4734,COMPRA,FEMENINO,52.58888889,ENROLADO,17/04/20
93829703,1,BANCO,CUENTA_EJE,Culiacan,11757361.68,RETIRO,FEMENINO,63.61111111,ENROLADO,17/04/20
93833846,1,BANCO,ACTICOB,Jalisco,196910.2445,VENTA,FEMENINO,90.77777778,NO ENROLADO,17/04/20
93838753,1,BANCO,ACTIMED,Ciudad de Mexico,1040538.054,VENTA,FEMENINO,65.61944444,ENROLADO,17/04/20
93867224,1,BANCO,ACTVIDA,Ciudad de Mexico,200140.9167,COMPRA,FEMENINO,50.78611111,ENROLADO,17/04/20
93875102,1,BANCO,ACTICOB,Ciudad de Mexico,20020.99,VENTA,MASCULINO,65.36666667,NO ENROLADO,17/04/20
93881621,1,BANCO,ALTERNA,Ciudad de Mexico,311467.2781,VENTA,MASCULINO,83.84166667,NO ENROLADO,17/04/20
93884435,1,BANCO,ACTIVAR,Ciudad de Mexico,270443.164,VENTA,MASCULINO,49.69166667,ENROLADO,17/04/20
93929172,1,BANCO,CUENTA_EJE,Ciudad de Mexico,40068.70262,RETIRO,FEMENINO,41.38611111,ENROLADO,17/04/20
93946945,1,BANCO,ALTERNA,Ciudad de Mexico,41999.99695,COMPRA,FEMENINO,51.825,ENROLADO,17/04/20
93947976,1,BANCO,ACTIREN,Ciudad de Mexico,64876.32069,VENTA,MASCULINO,36.09722222,ENROLADO,17/04/20
93957090,1,BANCO,ACTICOB,Ciudad de Mexico,812012.7263,VENTA,MASCULINO,50.07777778,ENROLADO,17/04/20
94028206,1,BANCO,ACTIMED,Queretaro,168281.2594,VENTA,MASCULINO,81.10277778,ENROLADO,17/04/20
94036191,1,BANCO,CUENTA_EJE,Queretaro,280532.6818,RETIRO,MASCULINO,78.69444444,ENROLADO,17/04/20
94128386,1,BANCO,ACTI500,Ciudad de Mexico,2914307.124,VENTA,FEMENINO,58.52777778,NO ENROLADO,17/04/20
94289907,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,678892.15,RETIRO POR PAGO EN VENTANILLA                                                                       ,MASCULINO,70.10277778,NO ENROLADO,17/04/20
94387784,1,BANCO,ALTERNA,Ciudad de Mexico,1362552.466,COMPRA,MASCULINO,60.54166667,ENROLADO,17/04/20
94437001,1,BANCO,ACTIREN,Hermosillo,292111.5235,VENTA,MASCULINO,53.41666667,ENROLADO,17/04/20
94472552,2,CASA DE BOLSA,EFECTIVO,Jalisco,401037.8,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,73.55,NO ENROLADO,17/04/20
94574464,1,BANCO,CUENTA_EJE,Ciudad de Mexico,2389608.93,RETIRO,FEMENINO,81.65833333,NO ENROLADO,17/04/20
94722246,1,BANCO,ACTIMED,Ciudad de Mexico,123153.6645,COMPRA,FEMENINO,56.78055556,ENROLADO,17/04/20
94754462,1,BANCO,ALTERNA,Ciudad de Mexico,824722.0012,VENTA,FEMENINO,72.37777778,NO ENROLADO,17/04/20
94784105,1,BANCO,IMPULSA,Ciudad de Mexico,2702550.525,VENTA,MASCULINO,71.67777778,ENROLADO,17/04/20
94805678,1,BANCO,CUENTA_EJE,Ciudad de Mexico,72733.36401,RETIRO,MASCULINO,80.69166667,NO ENROLADO,17/04/20
94815610,1,BANCO,CUENTA_EJE,Pachuca,30803.9,RETIRO,FEMENINO,37.79166667,ENROLADO,17/04/20
94842499,1,BANCO,SNX,Ciudad de Mexico,211201.3351,COMPRA,MASCULINO,51.05,ENROLADO,17/04/20
94895984,1,BANCO,ACTIMED,Ciudad de Mexico,48052.27391,COMPRA,MASCULINO,56.08611111,ENROLADO,17/04/20
94969722,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,7977746.06,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,68.68888889,NO ENROLADO,17/04/20
95121067,1,BANCO,IMPULSA,Jalisco,1714509.362,VENTA,FEMENINO,48.05833333,ENROLADO,17/04/20
95157590,1,BANCO,ACTIMED,Tuxtla Gutierrez,22911809.29,VENTA,FEMENINO,71.07222222,ENROLADO,17/04/20
95175899,1,BANCO,IMPULSA,Ciudad de Mexico,158737.7375,VENTA,FEMENINO,66.18888889,NO ENROLADO,17/04/20
95206157,1,BANCO,IMPULSA,Jalisco,174420.9234,VENTA,MASCULINO,70,ENROLADO,17/04/20
95227690,2,CASA DE BOLSA,EFECTIVO,Toluca,341459.08,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,64.45833333,NO ENROLADO,17/04/20
95274304,1,BANCO,ACTVIDA,Jalisco,287885.0036,VENTA,FEMENINO,47.55833333,ENROLADO,17/04/20
95390639,1,BANCO,ACTIREN,Ciudad de Mexico,0.45,VENTA,MASCULINO,69.34722222,ENROLADO,17/04/20
95482071,1,BANCO,CUENTA_EJE,Ciudad de Mexico,97781.37,RETIRO,MASCULINO,28.66388889,ENROLADO,17/04/20
95525283,1,BANCO,IMPULSA,Jalisco,99318.7954,VENTA,MASCULINO,41.475,ENROLADO,17/04/20
95663241,1,BANCO,ACTVIDA,Jalisco,145474.0891,VENTA,MASCULINO,48.20833333,ENROLADO,17/04/20
95666434,1,BANCO,ACTIMED,Ciudad de Mexico,71808.41814,VENTA,FEMENINO,28.55277778,ENROLADO,17/04/20
95677647,1,BANCO,ACTICOB,Jalisco,89959.82168,VENTA,FEMENINO,37.07222222,NO ENROLADO,17/04/20
95677845,1,BANCO,SALUD,Chihuahua,20001.33728,COMPRA,MASCULINO,42.86111111,ENROLADO,17/04/20
95686283,1,BANCO,ACTIMED,Chihuahua,59339.01722,VENTA,MASCULINO,29.06388889,ENROLADO,17/04/20
95689642,2,CASA DE BOLSA,EFECTIVO,Morelia,2532573.86,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,55.72777778,ENROLADO,17/04/20
95715496,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,9959766.98,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,35.175,ENROLADO,17/04/20
95736922,1,BANCO,ACTIREN,Ciudad de Mexico,112433.4558,COMPRA,MASCULINO,49.425,ENROLADO,17/04/20
95769527,1,BANCO,ALTERNA,Queretaro,267081.38,VENTA,MASCULINO,73.84166667,ENROLADO,17/04/20
95804548,1,BANCO,ACTIMED,Ciudad de Mexico,40227.35356,VENTA,FEMENINO,42.08055556,ENROLADO,17/04/20
95806998,1,BANCO,ALTERNA,Toluca,97046.72248,VENTA,FEMENINO,55.575,ENROLADO,17/04/20
95879789,1,BANCO,ALTERNA,Culiacan,586778.5047,COMPRA,FEMENINO,37.51111111,ENROLADO,17/04/20
95882536,1,BANCO,ACTIMED,Jalisco,419442.4496,COMPRA,MASCULINO,43.67777778,ENROLADO,17/04/20
95885356,1,BANCO,ALTERNA,Jalisco,170085.82,COMPRA,MASCULINO,35.61111111,ENROLADO,17/04/20
95946372,1,BANCO,ALTERNA,Toluca,422639.24,VENTA,FEMENINO,34.81666667,ENROLADO,17/04/20
95993713,1,BANCO,ACTIMED,Jalisco,7374782.555,COMPRA,FEMENINO,36.13888889,ENROLADO,17/04/20
96001573,2,CASA DE BOLSA,EFECTIVO,Aguascalientes,2862653.11,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,57.87222222,NO ENROLADO,17/04/20
96013008,1,BANCO,ACTVIDA,Jalisco,80606.5781,VENTA,FEMENINO,55.28333333,NO ENROLADO,17/04/20
96022736,1,BANCO,IMPULSA,Jalisco,2339397.396,COMPRA,FEMENINO,32.75833333,ENROLADO,17/04/20
96025325,1,BANCO,ALTERNA,Queretaro,265492.804,VENTA,MASCULINO,74.75555556,ENROLADO,17/04/20
96058029,1,BANCO,ACTVIDA,Ciudad de Mexico,276836.45,VENTA,FEMENINO,28.45277778,ENROLADO,17/04/20
96060397,1,BANCO,ACTIMED,Toluca,25326.46394,COMPRA,FEMENINO,34.52222222,ENROLADO,17/04/20
96109152,1,BANCO,ACTIMED,Jalisco,245199.5259,COMPRA,FEMENINO,32.54722222,ENROLADO,17/04/20
96125539,1,BANCO,ACTIMED,Ciudad de Mexico,251134.1042,COMPRA,MASCULINO,40.96944444,ENROLADO,17/04/20
96249222,1,BANCO,ALTERNA,Ciudad de Mexico,638191.8005,VENTA,MASCULINO,24.5,NO ENROLADO,17/04/20
90000076,1,BANCO,ESCALA,Ciudad de Mexico,9846649.549,COMPRA,MASCULINO,57.25277778,NO ENROLADO,18/02/20
90001066,1,BANCO,ACTIGOB,Ciudad de Mexico,12750.05855,VENTA,MASCULINO,52.69444444,ENROLADO,18/02/20
90078072,2,CASA DE BOLSA,ACTIREN   ,Ciudad de Mexico,5023023.59,VENTA                                                                                               ,MASCULINO,67.11666667,NO ENROLADO,18/02/20
90121559,2,CASA DE BOLSA,MAYA      ,Ciudad de Mexico,393821.17,VENTA                                                                                               ,FEMENINO,83.89722222,NO ENROLADO,18/02/20
90122243,2,CASA DE BOLSA,VTLS-RF   ,Ciudad de Mexico,6793122.292,COMPRA                                                                                              ,FEMENINO,45.04444444,ENROLADO,18/02/20
90142860,2,CASA DE BOLSA,EFECTIVO,Toluca,1218660.6,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,55.8,NO ENROLADO,18/02/20
90151028,2,CASA DE BOLSA,ALPEK     ,Queretaro,16653420.78,COMPRA                                                                                              ,MASCULINO,56.075,NO ENROLADO,18/02/20
90214859,2,CASA DE BOLSA,NFLX      ,Ciudad de Mexico,7456457.01,VENTA                                                                                               ,MASCULINO,49.03333333,NO ENROLADO,18/02/20
90215336,2,CASA DE BOLSA,TWTR      ,Ciudad de Mexico,199839.8,VENTA                                                                                               ,MASCULINO,59.17777778,ENROLADO,18/02/20
90449695,1,BANCO,ACTIMED,Jalisco,110426.9671,COMPRA,FEMENINO,64.50277778,ENROLADO,18/02/20
90596875,1,BANCO,ACTIMED,Toluca,1205187.236,VENTA,MASCULINO,38.24722222,ENROLADO,18/02/20
90611005,1,BANCO,ACTIMED,Jalisco,207906.173,COMPRA,FEMENINO,71.32222222,NO ENROLADO,18/02/20
90620329,1,BANCO,ACTIMED,Ciudad de Mexico,35350.83,VENTA,FEMENINO,72.35277778,ENROLADO,18/02/20
90636713,1,BANCO,ACTVIDA,Jalisco,495791.2581,VENTA,FEMENINO,63.43333333,NO ENROLADO,18/02/20
90727918,1,BANCO,ACTIMED,Ciudad de Mexico,348561.1541,VENTA,FEMENINO,50.16388889,ENROLADO,18/02/20
90730276,1,BANCO,ALTERNA,Ciudad de Mexico,657719.3616,COMPRA,MASCULINO,55.075,ENROLADO,18/02/20
90854316,1,BANCO,ALTERNA,Ciudad de Mexico,533867.91,VENTA,FEMENINO,59.56944444,NO ENROLADO,18/02/20
90869587,1,BANCO,IMPULSA,Jalisco,300496.4012,VENTA,FEMENINO,72.65277778,NO ENROLADO,18/02/20
90966748,1,BANCO,IMPULSA,Jalisco,390419.2191,VENTA,FEMENINO,48.85277778,ENROLADO,18/02/20
91029694,1,BANCO,ACTIMED,Jalisco,19649.25377,COMPRA,MASCULINO,27.16666667,ENROLADO,18/02/20
91068122,1,BANCO,MAXIMO,Ciudad de Mexico,629028.0182,COMPRA,MASCULINO,61.95277778,ENROLADO,18/02/20
91141218,1,BANCO,ACTIREN,Ciudad de Mexico,1604445.714,VENTA,MASCULINO,40.75,ENROLADO,18/02/20
91144915,1,BANCO,ALTERNA,Merida,161153.77,VENTA,MASCULINO,48.35833333,ENROLADO,18/02/20
91211888,1,BANCO,ACTIMED,Leon,219605.1644,VENTA,FEMENINO,45.76388889,ENROLADO,18/02/20
91232462,1,BANCO,ACTIMED,Jalisco,543204.4588,VENTA,MASCULINO,62.70555556,ENROLADO,18/02/20
91280388,1,BANCO,ACTIREN,Morelia,253480.4271,COMPRA,MASCULINO,34.53611111,ENROLADO,18/02/20
91620120,1,BANCO,ACTIMED,Ciudad de Mexico,430650.2165,COMPRA,FEMENINO,57.13055556,NO ENROLADO,18/02/20
91652396,1,BANCO,ACTICRE,Toluca,211434.88,VENTA,MASCULINO,70.59444444,ENROLADO,18/02/20
91832907,1,BANCO,ACTI500,Ciudad de Mexico,288559.4972,COMPRA,MASCULINO,47.98333333,ENROLADO,18/02/20
91860619,1,BANCO,IMPULSA,Jalisco,10339541.4,VENTA,FEMENINO,83.56666667,ENROLADO,18/02/20
91884163,1,BANCO,ACTINMO,Ciudad de Mexico,223383.54,VENTA,FEMENINO,69.775,ENROLADO,18/02/20
91931816,1,BANCO,CUENTA_EJE,Jalisco,568409.9604,RETIRO,MASCULINO,77.875,ENROLADO,18/02/20
91936203,1,BANCO,ACTIMED,Jalisco,1716669.231,VENTA,FEMENINO,52.28333333,ENROLADO,18/02/20
92001882,1,BANCO,ACTVIDA,Jalisco,542995.2172,VENTA,FEMENINO,56.86666667,NO ENROLADO,18/02/20
92006394,1,BANCO,ALTERNA,Ciudad de Mexico,416637.361,VENTA,FEMENINO,34.77222222,ENROLADO,18/02/20
92027242,1,BANCO,ACTIGOB,Toluca,1697538.54,VENTA,FEMENINO,75.40833333,ENROLADO,18/02/20
92122910,1,BANCO,MAYA,Ciudad de Mexico,154388.234,VENTA,FEMENINO,56.64722222,ENROLADO,18/02/20
92296557,1,BANCO,OPTIMO,Ciudad de Mexico,2190.53,VENTA,MASCULINO,44.87777778,ENROLADO,18/02/20
92325620,1,BANCO,ACTICOB,Ciudad de Mexico,292661.3845,VENTA,FEMENINO,82.41388889,ENROLADO,18/02/20
92444595,1,BANCO,ACTIMED,Monterrey,76628.06867,COMPRA,MASCULINO,38.06111111,ENROLADO,18/02/20
92479880,1,BANCO,ALTERNA,Jalisco,414410.5845,VENTA,FEMENINO,56.36944444,ENROLADO,18/02/20
92577055,2,CASA DE BOLSA,EFECTIVO,Jalisco,1098887.167,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,39.67777778,ENROLADO,18/02/20
92628692,1,BANCO,ALTERNA,Ciudad de Mexico,120467.6165,VENTA,MASCULINO,59.88611111,ENROLADO,18/02/20
92682707,1,BANCO,IMPULSA,Ciudad de Mexico,87191.60623,VENTA,MASCULINO,84.31388889,NO ENROLADO,18/02/20
92857119,1,BANCO,ACTIMED,Jalisco,563669.5216,VENTA,MASCULINO,46.11944444,ENROLADO,18/02/20
92929322,1,BANCO,ACTICRE,Jalisco,350262.316,VENTA,MASCULINO,50.225,ENROLADO,18/02/20
93038727,1,BANCO,ACTICOB,Jalisco,117433.7766,VENTA,FEMENINO,58.19722222,NO ENROLADO,18/02/20
93083327,1,BANCO,ACTIMED,Ciudad de Mexico,371588.85,VENTA,FEMENINO,68.51666667,ENROLADO,18/02/20
93134575,1,BANCO,ACTIGOB,Ciudad de Mexico,402209.6847,COMPRA,MASCULINO,56.86388889,NO ENROLADO,18/02/20
93197226,2,CASA DE BOLSA,EFECTIVO,Queretaro,850000.45,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",FEMENINO,38.13611111,ENROLADO,18/02/20
93232718,1,BANCO,ACTVIDA,Jalisco,2125983.211,VENTA,MASCULINO,42.98055556,ENROLADO,18/02/20
93289445,1,BANCO,ACTIMED,Toluca,655062.407,VENTA,FEMENINO,57.17777778,ENROLADO,18/02/20
93375426,1,BANCO,CUENTA_EJE,Jalisco,0,RETIRO,MASCULINO,79.27777778,ENROLADO,18/02/20
93411908,1,BANCO,DINAMO,Toluca,474986.7608,VENTA,MASCULINO,56.43888889,ENROLADO,18/02/20
93426997,1,BANCO,ACTIMED,Ciudad de Mexico,340142.7044,COMPRA,MASCULINO,65.53333333,ENROLADO,18/02/20
93429298,1,BANCO,ACTIMED,Jalisco,9152.989683,VENTA,MASCULINO,38.77222222,ENROLADO,18/02/20
93494169,1,BANCO,ACTIMED,Jalisco,114807.7822,VENTA,MASCULINO,68.81111111,ENROLADO,18/02/20
93509420,1,BANCO,ACTIMED,Jalisco,1318854.751,VENTA,MASCULINO,36.15555556,ENROLADO,18/02/20
93516557,1,BANCO,CUENTA_EJE,Ciudad de Mexico,130498.9,RETIRO,FEMENINO,51.1,ENROLADO,18/02/20
93530202,1,BANCO,EVEREST,Toluca,67039.1829,VENTA,FEMENINO,64.11388889,NO ENROLADO,18/02/20
93546786,1,BANCO,ACTIMED,Morelia,810100.9193,COMPRA,FEMENINO,68.90277778,NO ENROLADO,18/02/20
93551661,1,BANCO,ACTIMED,Ciudad de Mexico,5076212.375,VENTA,FEMENINO,55.03333333,ENROLADO,18/02/20
93561132,1,BANCO,ACTICOB,Saltillo,427602.9833,VENTA,FEMENINO,58.00277778,ENROLADO,18/02/20
93568483,1,BANCO,ACTICOB,Ciudad de Mexico,220965.7278,VENTA,MASCULINO,43.82777778,ENROLADO,18/02/20
93574366,1,BANCO,ACTIMED,Leon,129043.2156,COMPRA,FEMENINO,49.83611111,ENROLADO,18/02/20
93656320,1,BANCO,DINAMO,Jalisco,62972.36623,VENTA,FEMENINO,34.725,ENROLADO,18/02/20
93703999,1,BANCO,ALTERNA,Ciudad de Mexico,4302700.978,VENTA,MASCULINO,78.00277778,ENROLADO,18/02/20
93704310,2,CASA DE BOLSA,ACTIREN   ,Ciudad de Mexico,27237.1,VENTA                                                                                               ,MASCULINO,76.98333333,NO ENROLADO,18/02/20
93725448,1,BANCO,CUENTA_EJE,Jalisco,228631.5331,RETIRO,FEMENINO,86.45277778,NO ENROLADO,18/02/20
93725612,1,BANCO,CUENTA_EJE,Ciudad de Mexico,8599084.222,RETIRO,FEMENINO,56.43055556,ENROLADO,18/02/20
93734192,1,BANCO,ALTERNA,Queretaro,1186204.073,VENTA,MASCULINO,75.58611111,ENROLADO,18/02/20
93757615,1,BANCO,ACTVIDA,Ciudad de Mexico,3255589.271,COMPRA,MASCULINO,65.69722222,ENROLADO,18/02/20
93769115,1,BANCO,ACTIMED,Cancun,293091.2734,VENTA,FEMENINO,59.35555556,NO ENROLADO,18/02/20
93769990,1,BANCO,ACTIMED,Aguascalientes,18666.36075,COMPRA,MASCULINO,45.01388889,ENROLADO,18/02/20
93771657,1,BANCO,ACTIMED,Jalisco,6492985.124,VENTA,FEMENINO,69.58611111,NO ENROLADO,18/02/20
93789329,1,BANCO,ACTIMED,Ciudad de Mexico,81196.85451,VENTA,MASCULINO,49.04722222,ENROLADO,18/02/20
93808913,1,BANCO,ACTIGOB,Ciudad de Mexico,46305.18935,VENTA,MASCULINO,68.49444444,ENROLADO,18/02/20
93831824,1,BANCO,ACTIMED,Ciudad de Mexico,100583.2057,VENTA,MASCULINO,60.74722222,ENROLADO,18/02/20
93834448,2,CASA DE BOLSA,EFECTIVO,Aguascalientes,401203.65,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,38.91666667,NO ENROLADO,18/02/20
93846608,1,BANCO,ACTIMED,Toluca,85029.5933,VENTA,FEMENINO,58.39722222,NO ENROLADO,18/02/20
93859155,2,CASA DE BOLSA,EFECTIVO,Aguascalientes,895627.4018,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,47.32222222,ENROLADO,18/02/20
93867224,1,BANCO,ACTVIDA,Toluca,229277.2502,COMPRA,FEMENINO,50.78611111,ENROLADO,18/02/20
