,CLAVE_CLIENTE,CVE_UNIDAD_NEGOCIO,UNIDAD_NEGOCIO,EMISORA_FONDO,DESC_CE_FINANCIERO,SALDO_CLIENTE,TIPO_OPERACION,GENERO,Edad,ENROLADO,FECHA_TRANSACCION,ENTIDAD_FEDERATIVA,LAT,LONG
6917,95951158.0,1.0,BANCO,ACTIMED,JALISCO,196780.7567,VENTA,FEMENINO,29.21666667,ENROLADO,2020-04-02,JALISCO,20.6595,103.3494
6918,96015136.0,1.0,BANCO,ACTIMED,JALISCO,1330651.217,VENTA,MASCULINO,37.58888889,ENROLADO,2020-04-02,JALISCO,20.6595,103.3494
6919,96105044.0,1.0,BANCO,ALTERNA,JALISCO,419964.7364,COMPRA,FEMENINO,36.54722222,ENROLADO,2020-04-02,JALISCO,20.6595,103.3494
6920,96169008.0,1.0,BANCO,ACTIMED,JALISCO,451387.1226,COMPRA,FEMENINO,49.38888889,ENROLADO,2020-04-02,JALISCO,20.6595,103.3494
6921,96222690.0,1.0,BANCO,ACTIMED,JALISCO,1970000.005,COMPRA,FEMENINO,90.85555556,NO ENROLADO,2020-04-02,JALISCO,20.6595,103.3494
6922,90431651.0,1.0,BANCO,ALTERNA,JALISCO,84538.41535,COMPRA,FEMENINO,33.60833333,ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6923,90910449.0,1.0,BANCO,ACTVIDA,JALISCO,201812.6312,VENTA,MASCULINO,51.76666667,NO ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6924,91469403.0,1.0,BANCO,ROBOTIK,JALISCO,11637781.82,COMPRA,FEMENINO,56.6,NO ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6925,91778126.0,1.0,BANCO,IMPULSA,JALISCO,4085.684608,VENTA,MASCULINO,50.41388889,NO ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6926,91924787.0,1.0,BANCO,IMPULSA,JALISCO,54079.7011,VENTA,MASCULINO,52.49444444,NO ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6927,92330539.0,1.0,BANCO,ACTVIDA,JALISCO,666700.9615,VENTA,FEMENINO,40.99722222,ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6928,92967090.0,1.0,BANCO,ALTERNA,JALISCO,3263099.731,VENTA,MASCULINO,69.06111111,ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6929,93100493.0,1.0,BANCO,ACTIMED,JALISCO,465052.624,VENTA,FEMENINO,69.78888889,NO ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6930,93238814.0,1.0,BANCO,ACTIMED,JALISCO,202606.4144,VENTA,FEMENINO,54.31666667,NO ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6931,93536589.0,1.0,BANCO,ACTVIDA,JALISCO,100000.0,TRASPASO OUT,FEMENINO,85.19166667,NO ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6932,93563633.0,1.0,BANCO,IMPULSA,JALISCO,200411.973,VENTA,FEMENINO,84.53055556,NO ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6933,93600302.0,1.0,BANCO,ACTIMED,JALISCO,1668919.7419999999,COMPRA,MASCULINO,50.09166667,ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6934,93659027.0,1.0,BANCO,IMPULSA,JALISCO,71058.67854,VENTA,FEMENINO,60.78333333,NO ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6935,93702751.0,1.0,BANCO,CUENTA_EJE,JALISCO,687098.022,RETIRO,MASCULINO,77.23611111,NO ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6936,93735330.0,1.0,BANCO,ACTIMED,JALISCO,99955.01286,VENTA,FEMENINO,52.85555556,ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6937,93784841.0,1.0,BANCO,CUENTA_EJE,JALISCO,28971.79505,RETIRO,FEMENINO,90.32777778,NO ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6938,93823847.0,1.0,BANCO,ACTIMED,JALISCO,92770.2686,VENTA,FEMENINO,39.00277778,NO ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6939,93893600.0,1.0,BANCO,IMPULSA,JALISCO,274810.5334,COMPRA,FEMENINO,57.41666667,NO ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6940,93937175.0,1.0,BANCO,PROTEGE,JALISCO,472994.0796,VENTA,MASCULINO,66.65277778,ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6941,93941839.0,1.0,BANCO,ACTI500,JALISCO,12540181.91,TRASPASO OUT,FEMENINO,81.10833333,ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6942,94523149.0,1.0,BANCO,ALTERNA,JALISCO,150936.7084,VENTA,FEMENINO,57.15555556,NO ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6943,94546744.0,1.0,BANCO,ACTIMED,JALISCO,1534357.55,VENTA,MASCULINO,75.81111111,ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6944,95467205.0,1.0,BANCO,ACTIMED,JALISCO,560146.246,VENTA,FEMENINO,35.54166667,ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6945,95483327.0,1.0,BANCO,ACTIREN,JALISCO,185553.8927,VENTA,FEMENINO,35.11666667,ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6946,95650768.0,1.0,BANCO,ACTVIDA,JALISCO,25148.03067,VENTA,FEMENINO,39.97777778,ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6947,95673695.0,1.0,BANCO,ACTVIDA,JALISCO,306428.4954,COMPRA,FEMENINO,30.88333333,ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6948,95804498.0,1.0,BANCO,ACTIMED,JALISCO,356483.9075,VENTA,FEMENINO,54.36388889,ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6949,95859385.0,1.0,BANCO,ACTVIDA,JALISCO,995677.0555,VENTA,MASCULINO,49.71111111,ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6950,95970802.0,1.0,BANCO,ACTIMED,JALISCO,1835708.504,VENTA,MASCULINO,27.40277778,ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6951,96076633.0,1.0,BANCO,ACTICOB,JALISCO,1614401.1919999998,VENTA,MASCULINO,41.49444444,ENROLADO,2020-03-03,JALISCO,20.6595,103.3494
6952,90480765.0,1.0,BANCO,IMPULSA,JALISCO,52264.379219999995,VENTA,FEMENINO,72.35,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6953,90568775.0,1.0,BANCO,IMPULSA,JALISCO,845386.8447,VENTA,MASCULINO,51.95,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6954,90777582.0,1.0,BANCO,ACTIMED,JALISCO,452649.24100000004,VENTA,MASCULINO,68.17777778,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6955,90806282.0,1.0,BANCO,ACTVIDA,JALISCO,167896.66,VENTA,MASCULINO,54.20555556,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6956,90845595.0,1.0,BANCO,ACTICOB,JALISCO,86505.36347000001,VENTA,FEMENINO,31.32222222,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6957,90869322.0,1.0,BANCO,ACTIMED,JALISCO,1302386.553,VENTA,FEMENINO,68.09722222,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6958,90889239.0,1.0,BANCO,ACTIMED,JALISCO,70126.57252,VENTA,MASCULINO,73.08333333,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6959,91073189.0,1.0,BANCO,ACTIMED,JALISCO,149310.0171,VENTA,FEMENINO,38.56111111,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6960,91269365.0,1.0,BANCO,ACTIMED,JALISCO,115706.2271,VENTA,FEMENINO,72.97222222,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6961,91362715.0,1.0,BANCO,CUENTA_EJE,JALISCO,486745.4036,RETIRO,FEMENINO,84.10277778,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6962,91683128.0,1.0,BANCO,EVEREST,JALISCO,51567.07811,COMPRA,MASCULINO,40.29166667,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6963,91704700.0,1.0,BANCO,ACTIMED,JALISCO,114522.1979,COMPRA,MASCULINO,32.17222222,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6964,91755017.0,1.0,BANCO,IMPULSA,JALISCO,1466417.082,TRASPASO OUT,MASCULINO,37.45277778,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6965,91859470.0,1.0,BANCO,CUENTA_EJE,JALISCO,23717.75,RETIRO,MASCULINO,41.43333333,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6966,91862391.0,1.0,BANCO,ACTVIDA,JALISCO,281153.2386,COMPRA,FEMENINO,82.53888889,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6967,92078617.0,1.0,BANCO,CUENTA_EJE,JALISCO,27164.06,RETIRO,FEMENINO,70.91111111,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6968,92560416.0,1.0,BANCO,ACTIMED,JALISCO,157539.9261,COMPRA,FEMENINO,39.50277778,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6969,92654789.0,1.0,BANCO,ACTIMED,JALISCO,490099.0596,VENTA,MASCULINO,71.64166667,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6970,92663996.0,1.0,BANCO,IMPULSA,JALISCO,150348.4526,VENTA,FEMENINO,44.14166667,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6971,92665983.0,1.0,BANCO,ACTIMED,JALISCO,136264.8113,COMPRA,FEMENINO,49.34166667,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6972,92874163.0,1.0,BANCO,ACTIMED,JALISCO,139992.79,VENTA,MASCULINO,67.81388889,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6973,92875145.0,1.0,BANCO,ACTIMED,JALISCO,111694.8177,COMPRA,MASCULINO,51.88055556,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6974,92915792.0,1.0,BANCO,IMPULSA,JALISCO,796046.8155,COMPRA,MASCULINO,41.10555556,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6975,92999812.0,1.0,BANCO,ACTIMED,JALISCO,0.0,TRASPASO OUT,FEMENINO,89.29444444,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6976,93041051.0,1.0,BANCO,IMPULSA,JALISCO,81363.35752,COMPRA,MASCULINO,70.18611111,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6977,93112894.0,1.0,BANCO,ACTIGOB,JALISCO,56489.55475,COMPRA,FEMENINO,42.90555556,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6978,93149359.0,1.0,BANCO,ACTIMED,JALISCO,82550.35106,VENTA,MASCULINO,60.64722222,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6979,93197069.0,1.0,BANCO,IMPULSA,JALISCO,149110.8154,VENTA,FEMENINO,60.47777778,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6980,93309375.0,1.0,BANCO,ACTIGOB,JALISCO,2288054.749,COMPRA,MASCULINO,76.43888889,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6981,93453413.0,1.0,BANCO,ACTIREN,JALISCO,37003.828760000004,VENTA,MASCULINO,57.20833333,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6982,93527265.0,1.0,BANCO,MAYA,JALISCO,312707.2182,VENTA,FEMENINO,50.27222222,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6983,93534386.0,1.0,BANCO,ACTIGOB,JALISCO,527534.2353,COMPRA,FEMENINO,54.6,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6984,93538551.0,1.0,BANCO,CUENTA_EJE,JALISCO,3170945.817,RETIRO,MASCULINO,48.675,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6985,93589232.0,1.0,BANCO,ACTIMED,JALISCO,366034.6769,COMPRA,FEMENINO,38.85833333,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6986,93594372.0,1.0,BANCO,ACTVIDA,JALISCO,692742.9499,VENTA,FEMENINO,61.21388889,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6987,93604817.0,1.0,BANCO,IMPULSA,JALISCO,1678363.67,COMPRA,FEMENINO,72.55,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6988,93691798.0,1.0,BANCO,IMPULSA,JALISCO,582306.4029,VENTA,MASCULINO,46.575,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6989,93761518.0,1.0,BANCO,ACTICOB,JALISCO,1601664.9919999999,VENTA,FEMENINO,80.51944444,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6990,93762698.0,1.0,BANCO,IMPULSA,JALISCO,303037.8217,VENTA,FEMENINO,59.95277778,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6991,93768711.0,1.0,BANCO,ACTIMED,JALISCO,505030.4087,VENTA,MASCULINO,64.9,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6992,93872836.0,1.0,BANCO,CUENTA_EJE,JALISCO,40818.21152,RETIRO,FEMENINO,72.175,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6993,93887032.0,1.0,BANCO,ACTIMED,JALISCO,1302968.2040000001,VENTA,MASCULINO,81.90277778,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6994,93911493.0,1.0,BANCO,ACTIMED,JALISCO,166315.0222,VENTA,FEMENINO,43.4,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6995,93937498.0,1.0,BANCO,MAYA,JALISCO,660803.6306,VENTA,FEMENINO,56.98888889,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6996,93962439.0,1.0,BANCO,ACTIREN,JALISCO,30887.725889999998,VENTA,MASCULINO,73.00277778,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6997,94128154.0,1.0,BANCO,ACTIMED,JALISCO,1269.46,VENTA,FEMENINO,89.49722222,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6998,94559689.0,1.0,BANCO,ACTIMED,JALISCO,100593.507,VENTA,FEMENINO,46.45,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
6999,95141610.0,1.0,BANCO,IMPULSA,JALISCO,1582.89,VENTA,MASCULINO,32.84722222,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
7000,95188918.0,1.0,BANCO,ACTIMED,JALISCO,658890.3538,VENTA,FEMENINO,56.81388889,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
7001,95442307.0,1.0,BANCO,ACTIMED,JALISCO,65595.67632,VENTA,FEMENINO,25.86111111,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
7002,95503207.0,1.0,BANCO,ACTIMED,JALISCO,88835.93282999999,COMPRA,MASCULINO,27.23888889,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
7003,95520847.0,1.0,BANCO,IMPULSA,JALISCO,210612.5202,VENTA,FEMENINO,36.94722222,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
7004,95561676.0,1.0,BANCO,IMPULSA,JALISCO,46183.4356,VENTA,MASCULINO,48.14166667,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
7005,95607420.0,1.0,BANCO,ACTIMED,JALISCO,130492.7027,COMPRA,FEMENINO,71.15833333,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
7006,95630125.0,1.0,BANCO,PROTEGE,JALISCO,699585.3328,VENTA,FEMENINO,37.03888889,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
7007,95657789.0,1.0,BANCO,IMPULSA,JALISCO,114460.0814,VENTA,FEMENINO,34.40555556,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
7008,95695987.0,1.0,BANCO,IMPULSA,JALISCO,58663.71454,VENTA,FEMENINO,30.31944444,NO ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
7009,95791422.0,1.0,BANCO,ACTIMED,JALISCO,102516.2959,VENTA,FEMENINO,44.45277778,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
7010,95870226.0,1.0,BANCO,ACTIREN,JALISCO,28968.05598,VENTA,MASCULINO,52.98611111,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
7011,96077219.0,1.0,BANCO,ACTIMED,JALISCO,648430.8256,VENTA,FEMENINO,38.35,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
7012,96156757.0,1.0,BANCO,ACTIMED,JALISCO,231072.3661,VENTA,MASCULINO,34.29166667,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
7013,96239991.0,1.0,BANCO,ACTIGOB,JALISCO,850101.6803,VENTA,MASCULINO,58.42777778,ENROLADO,2020-04-03,JALISCO,20.6595,103.3494
7014,90509712.0,1.0,BANCO,ACTIMED,JALISCO,494175.6841,VENTA,FEMENINO,81.38888889,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7015,90681842.0,1.0,BANCO,ACTICOB,JALISCO,12436.1,VENTA,FEMENINO,78.38888889,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7016,90758103.0,1.0,BANCO,ACTIMED,JALISCO,412592.3158,VENTA,MASCULINO,74.45555556,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7017,90895715.0,1.0,BANCO,IMPULSA,JALISCO,71189.6512,COMPRA,MASCULINO,44.88888889,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7018,90904996.0,1.0,BANCO,ACTIGOB,JALISCO,550461.1697,VENTA,FEMENINO,67.67222222,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7019,90996497.0,1.0,BANCO,CUENTA_EJE,JALISCO,0.0,RETIRO,MASCULINO,38.125,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7020,91309237.0,1.0,BANCO,ACTIMED,JALISCO,885507.0342,VENTA,FEMENINO,59.27777778,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7021,91751925.0,1.0,BANCO,ACTIREN,JALISCO,377544.9759,VENTA,MASCULINO,51.84166667,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7022,91755017.0,1.0,BANCO,IMPULSA,JALISCO,1463907.01,VENTA,MASCULINO,37.45277778,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7023,92306190.0,1.0,BANCO,IMPULSA,JALISCO,108829.78,VENTA,FEMENINO,48.01944444,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7024,92422047.0,1.0,BANCO,ACTI500,JALISCO,54726.446820000005,VENTA,MASCULINO,47.31666667,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7025,93027753.0,1.0,BANCO,IMPULSA,JALISCO,175069.5067,COMPRA,FEMENINO,75.08055556,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7026,93042653.0,1.0,BANCO,ACTIMED,JALISCO,267097.856,COMPRA,FEMENINO,28.11666667,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7027,93076693.0,1.0,BANCO,CUENTA_EJE,JALISCO,222936.7173,DEPOSITO,FEMENINO,65.93888889,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7028,93078319.0,1.0,BANCO,ACTIREN,JALISCO,126555.7511,VENTA,FEMENINO,73.77222222,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7029,93161008.0,1.0,BANCO,ACTIREN,JALISCO,14031167.73,VENTA,MASCULINO,69.05,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7030,93374676.0,1.0,BANCO,ACTIREN,JALISCO,0.0,COMPRA,FEMENINO,61.36944444,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7031,93397750.0,1.0,BANCO,ACTIMED,JALISCO,242613.8048,VENTA,MASCULINO,75.64444444,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7032,93407468.0,1.0,BANCO,IMPULSA,JALISCO,102743.3615,COMPRA,MASCULINO,46.08333333,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7033,93600476.0,1.0,BANCO,MAYA,JALISCO,785027.2983,VENTA,MASCULINO,66.65,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7034,93615854.0,1.0,BANCO,IMPULSA,JALISCO,139295.7609,VENTA,FEMENINO,72.80277778,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7035,93626562.0,1.0,BANCO,ACTIMED,JALISCO,161940.8199,VENTA,MASCULINO,68.93055556,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7036,93652436.0,1.0,BANCO,ACTVIDA,JALISCO,533908.9826,COMPRA,FEMENINO,57.54444444,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7037,93676120.0,1.0,BANCO,IMPULSA,JALISCO,923022.9747,VENTA,FEMENINO,68.66666667,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7038,93681724.0,1.0,BANCO,IMPULSA,JALISCO,464845.57,VENTA,FEMENINO,46.98333333,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7039,93686921.0,1.0,BANCO,ALTERNA,JALISCO,1528150.851,COMPRA,FEMENINO,73.98888889,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7040,93701910.0,1.0,BANCO,ACTICOB,JALISCO,1382157.57,VENTA,MASCULINO,81.45555556,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7041,93718278.0,1.0,BANCO,ACTIMED,JALISCO,278112.0983,VENTA,FEMENINO,63.51944444,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7042,93723195.0,1.0,BANCO,ACTICOB,JALISCO,1313110.164,VENTA,MASCULINO,75.35,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7043,93880342.0,1.0,BANCO,ACTVIDA,JALISCO,155198.0585,VENTA,FEMENINO,59.46944444,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7044,93903086.0,1.0,BANCO,ACTICOB,JALISCO,406857.4461,VENTA,FEMENINO,71.43611111,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7045,93920338.0,1.0,BANCO,ACTIMED,JALISCO,245353.4474,COMPRA,MASCULINO,55.06388889,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7046,93933091.0,1.0,BANCO,ACTIMED,JALISCO,58174.85,VENTA,MASCULINO,40.79444444,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7047,93974053.0,1.0,BANCO,ALTERNA,JALISCO,538973.443,TRASPASO OUT,MASCULINO,75.41111111,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7048,94014651.0,1.0,BANCO,ACTIREN,JALISCO,955768.0608,VENTA,FEMENINO,84.51944444,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7049,94043676.0,1.0,BANCO,ACTIMED,JALISCO,486800.24299999996,VENTA,FEMENINO,37.64722222,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7050,94475985.0,1.0,BANCO,IMPULSA,JALISCO,26826.43746,VENTA,FEMENINO,77.23888889,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7051,94536893.0,1.0,BANCO,ACTIMED,JALISCO,68674.14336,COMPRA,FEMENINO,51.85277778,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7052,94752151.0,1.0,BANCO,ACTIMED,JALISCO,791210.2666,VENTA,MASCULINO,57.54444444,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7053,94878196.0,1.0,BANCO,ACTIMED,JALISCO,312971.6863,VENTA,MASCULINO,75.64166667,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7054,95230629.0,1.0,BANCO,ACTIMED,JALISCO,363520.4,VENTA,MASCULINO,55.61388889,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7055,95491072.0,1.0,BANCO,ACTVIDA,JALISCO,14403.8522,VENTA,FEMENINO,37.14722222,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7056,95830816.0,1.0,BANCO,ACTVIDA,JALISCO,25986.59224,VENTA,MASCULINO,47.63888889,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7057,95873451.0,1.0,BANCO,IMPULSA,JALISCO,136030.8519,VENTA,MASCULINO,20.30277778,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7058,95894200.0,1.0,BANCO,ACTVIDA,JALISCO,460671.6952,VENTA,MASCULINO,37.38888889,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7059,95927083.0,1.0,BANCO,ACTIMED,JALISCO,187389.6505,COMPRA,FEMENINO,52.29722222,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7060,96045000.0,1.0,BANCO,ALTERNA,JALISCO,303131.4841,VENTA,MASCULINO,68.99166667,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7061,96046719.0,1.0,BANCO,ACTIMED,JALISCO,449407.4449,VENTA,FEMENINO,68.24166667,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7062,96066667.0,1.0,BANCO,ACTIREN,JALISCO,1046791.9090000001,VENTA,FEMENINO,61.33888889,ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7063,96097506.0,1.0,BANCO,PROTEGE,JALISCO,252391.592,VENTA,FEMENINO,56.95833333,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7064,96134903.0,1.0,BANCO,ACTVIDA,JALISCO,667300.0041,VENTA,FEMENINO,20.76388889,NO ENROLADO,2020-02-04,JALISCO,20.6595,103.3494
7065,90592072.0,1.0,BANCO,ACTIMED,JALISCO,87935.02504,VENTA,MASCULINO,43.53611111,ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7066,90731738.0,1.0,BANCO,ALTERNA,JALISCO,136002.4087,VENTA,FEMENINO,63.05555556,NO ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7067,91093765.0,1.0,BANCO,IMPULSA,JALISCO,252256.97,VENTA,MASCULINO,49.22222222,ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7068,91750299.0,1.0,BANCO,ACTIMED,JALISCO,225454.6868,VENTA,FEMENINO,58.125,ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7069,92756717.0,1.0,BANCO,ACTVIDA,JALISCO,1237090.9170000001,VENTA,FEMENINO,46.29166667,ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7070,92761048.0,1.0,BANCO,ACTIMED,JALISCO,220439.0986,VENTA,FEMENINO,65.26666667,NO ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7071,92853258.0,1.0,BANCO,ACTIMED,JALISCO,63462.740820000006,VENTA,MASCULINO,57.26388889,NO ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7072,93027035.0,1.0,BANCO,ACTIMED,JALISCO,706437.1469,COMPRA,MASCULINO,63.375,ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7073,93543304.0,1.0,BANCO,IMPULSA,JALISCO,289397.3195,VENTA,FEMENINO,56.76388889,NO ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7074,93627511.0,1.0,BANCO,CUENTA_EJE,JALISCO,620836.5007,RETIRO,FEMENINO,69.08333333,NO ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7075,93628931.0,1.0,BANCO,IMPULSA,JALISCO,2901936.7789999996,VENTA,MASCULINO,55.35277778,NO ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
7076,93675270.0,1.0,BANCO,ACTIMED,JALISCO,284530.1694,COMPRA,MASCULINO,68.62222222,NO ENROLADO,2020-03-04,JALISCO,20.6595,103.3494
