CLAVE_CLIENTE,CVE_UNIDAD_NEGOCIO,UNIDAD_NEGOCIO,EMISORA_FONDO,DESC_CE_FINANCIERO,SALDO_CLIENTE,TIPO_OPERACION,GENERO,Edad,ENROLADO
92190511,1,BANCO,ACTIMED,Ciudad de Mexico,786594.7994,VENTA,MASCULINO,80,ENROLADO
92193127,1,BANCO,ACTIGOB,Jalisco,64884.16171,COMPRA,FEMENINO,81,NO ENROLADO
92196617,1,BANCO,CUENTA_EJE,Toluca,370257.9319,RETIRO,FEMENINO,55,NO ENROLADO
92197060,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,281512.18,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",FEMENINO,33,NO ENROLADO
92197144,1,BANCO,ACTIGOB,Ciudad de Mexico,205962.6533,COMPRA,FEMENINO,42,ENROLADO
92199462,1,BANCO,ACTIVAR,Ciudad de Mexico,25357.95423,VENTA,FEMENINO,51,NO ENROLADO
92200765,1,BANCO,ALTERNA,Monterrey,134028.6225,VENTA,MASCULINO,46,ENROLADO
92204932,1,BANCO,ACTIMED,Jalisco,209658.2246,VENTA,MASCULINO,53,ENROLADO
92209386,1,BANCO,ALTERNA,Ciudad de Mexico,2271494.697,COMPRA,FEMENINO,71,NO ENROLADO
92215573,1,BANCO,ALTERNA,Ciudad de Mexico,501569.5517,VENTA,MASCULINO,69,ENROLADO
92220771,1,BANCO,ACTIMED,Toluca,48940.52189,COMPRA,FEMENINO,50,NO ENROLADO
92227529,1,BANCO,ACTIMED,Ciudad de Mexico,2933019.418,COMPRA,MASCULINO,47,ENROLADO
92231828,1,BANCO,ALTERNA,Jalisco,0,TRASPASO OUT,MASCULINO,95,NO ENROLADO
92233436,1,BANCO,ACTIMED,Jalisco,470311.5405,VENTA,MASCULINO,52,ENROLADO
92233527,1,BANCO,ACTIMED,Ciudad de Mexico,295599.3279,VENTA,MASCULINO,53,ENROLADO
92235514,1,BANCO,ALTERNA,Toluca,177501.469,VENTA,MASCULINO,62,ENROLADO
92237049,1,BANCO,ACTIREN,Jalisco,617885.736,COMPRA,MASCULINO,42,ENROLADO
92239821,1,BANCO,ALTERNA,Ciudad de Mexico,228633.322,VENTA,MASCULINO,75,ENROLADO
92243047,1,BANCO,ACTIMED,Ciudad de Mexico,223320.4152,COMPRA,FEMENINO,44,ENROLADO
92247832,1,BANCO,IMPULSA,Leon,113219.59,VENTA,FEMENINO,74,ENROLADO
92249291,1,BANCO,ACTIREN,Ciudad de Mexico,21186.6507,COMPRA,FEMENINO,41,ENROLADO
92249614,1,BANCO,ACTIREN,Toluca,699199.1576,VENTA,MASCULINO,42,ENROLADO
92252972,1,BANCO,ACTIMED,Ciudad de Mexico,29466.88354,VENTA,FEMENINO,43,ENROLADO
92260298,1,BANCO,ALTERNA,Jalisco,456714.5362,VENTA,MASCULINO,59,NO ENROLADO
92265727,1,BANCO,ACTVIDA,Ciudad de Mexico,103451.699,VENTA,MASCULINO,59,NO ENROLADO
92266873,1,BANCO,ACTVIDA,Jalisco,177059.2387,VENTA,FEMENINO,53,ENROLADO
92273317,1,BANCO,ACTIMED,Ciudad de Mexico,480279.1322,COMPRA,MASCULINO,44,ENROLADO
92276229,1,BANCO,ALTERNA,Toluca,2678927.431,VENTA,MASCULINO,81,ENROLADO
92276393,1,BANCO,ACTIMED,Jalisco,51003.46298,VENTA,FEMENINO,37,ENROLADO
92279157,1,BANCO,CUENTA_EJE,Ciudad de Mexico,0,RETIRO,MASCULINO,31,ENROLADO
92281344,1,BANCO,IMPULSA,Ciudad de Mexico,0,TRASPASO OUT,MASCULINO,79,ENROLADO
92287689,2,CASA DE BOLSA,EFECTIVO,Toluca,1324089.07,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,69,NO ENROLADO
92287747,1,BANCO,ACTIGOB,Ciudad de Mexico,1200324.833,VENTA,FEMENINO,58,NO ENROLADO
92287762,1,BANCO,ACTIMED,Ciudad de Mexico,95006.65385,COMPRA,FEMENINO,61,ENROLADO
92296169,1,BANCO,ACTIMED,Ciudad de Mexico,997909.2738,VENTA,FEMENINO,83,NO ENROLADO
92310671,1,BANCO,IMPULSA,Jalisco,92204.75594,VENTA,FEMENINO,48,NO ENROLADO
92316108,1,BANCO,ACTIREN,Ciudad de Mexico,1677265.081,COMPRA,MASCULINO,46,ENROLADO
92321447,1,BANCO,MAYA,Jalisco,115533.533,VENTA,MASCULINO,34,ENROLADO
92326859,1,BANCO,ACTIMED,Ciudad de Mexico,3001082.867,COMPRA,MASCULINO,61,ENROLADO
92326974,1,BANCO,CUENTA_EJE,Ciudad de Mexico,4200862.319,RETIRO,MASCULINO,59,NO ENROLADO
92331412,1,BANCO,ACTIGOB,Ciudad de Mexico,417227.4617,COMPRA,MASCULINO,43,ENROLADO
92333491,1,BANCO,ACTIMED,Ciudad de Mexico,364823.8685,VENTA,MASCULINO,49,ENROLADO
92336668,1,BANCO,ACTIMED,Toluca,584370.7985,COMPRA,FEMENINO,47,ENROLADO
92340611,1,BANCO,ACTIMED,Ciudad de Mexico,119076.5402,COMPRA,FEMENINO,37,ENROLADO
92340728,1,BANCO,ACTIREN,Ciudad de Mexico,393734.9719,COMPRA,FEMENINO,36,ENROLADO
92342187,1,BANCO,ACTIMED,Toluca,8036813.604,COMPRA,FEMENINO,55,ENROLADO
92348051,1,BANCO,ACTICOB,Ciudad de Mexico,457488.5772,VENTA,MASCULINO,49,ENROLADO
92352418,1,BANCO,CUENTA_EJE,Ciudad de Mexico,202757.6224,RETIRO,FEMENINO,44,ENROLADO
92352459,1,BANCO,ALTERNA,Ciudad de Mexico,520232.78,VENTA,FEMENINO,59,NO ENROLADO
92364959,1,BANCO,ACTIGOB,Ciudad de Mexico,136185.8565,VENTA,MASCULINO,41,ENROLADO
92370501,1,BANCO,ACTVIDA,Toluca,169481.1893,COMPRA,FEMENINO,53,ENROLADO
92380468,1,BANCO,ACTIMED,Ciudad de Mexico,31077.22264,VENTA,MASCULINO,96,NO ENROLADO
92381078,1,BANCO,ACTIMED,Ciudad de Mexico,189038.8967,VENTA,FEMENINO,46,ENROLADO
92387117,1,BANCO,ACTIMED,Ciudad de Mexico,147016.4018,COMPRA,FEMENINO,72,ENROLADO
92387638,1,BANCO,ACTIMED,Ciudad de Mexico,115526.6314,VENTA,FEMENINO,48,ENROLADO
92388511,1,BANCO,ACTIMED,Leon,1120746.059,VENTA,MASCULINO,60,NO ENROLADO
92391184,1,BANCO,ACTIMED,Jalisco,131459.8825,VENTA,MASCULINO,74,NO ENROLADO
92393040,1,BANCO,ACTIREN,Ciudad de Mexico,225257.2943,VENTA,FEMENINO,53,ENROLADO
92395698,1,BANCO,ACTIMED,Jalisco,80725.19,VENTA,MASCULINO,59,ENROLADO
92406057,1,BANCO,ACTIREN,Ciudad de Mexico,4538235.335,COMPRA,MASCULINO,58,ENROLADO
92408640,1,BANCO,ACTIREN,Toluca,207714.0545,COMPRA,FEMENINO,59,NO ENROLADO
92409309,1,BANCO,ACTIMED,Cancun,230891.8378,VENTA,MASCULINO,53,ENROLADO
92416387,1,BANCO,CUENTA_EJE,Jalisco,316350.6689,RETIRO,FEMENINO,68,ENROLADO
92419050,1,BANCO,ACTIMED,Jalisco,870932.6255,VENTA,MASCULINO,38,ENROLADO
92422047,1,BANCO,ACTI500,Jalisco,54726.44682,VENTA,MASCULINO,47,ENROLADO
92423185,1,BANCO,ACTVIDA,Jalisco,260810.0777,COMPRA,FEMENINO,56,ENROLADO
92425180,1,BANCO,ACTIMED,Jalisco,2043549.49,VENTA,MASCULINO,50,ENROLADO
92425750,1,BANCO,ACTIREN,Ciudad de Mexico,452844.6708,VENTA,FEMENINO,41,NO ENROLADO
92430347,1,BANCO,ACTIMED,Toluca,139603.8534,COMPRA,FEMENINO,43,ENROLADO
92437961,1,BANCO,PROTEGE,Jalisco,2000435.719,VENTA,MASCULINO,45,ENROLADO
92440916,1,BANCO,ACTIVAR,Toluca,1069800.39,VENTA,MASCULINO,47,ENROLADO
92445154,1,BANCO,ALTERNA,Ciudad de Mexico,861711.663,VENTA,MASCULINO,64,ENROLADO
92445758,1,BANCO,IMPULSA,Jalisco,254344.11,VENTA,MASCULINO,75,NO ENROLADO
92447606,1,BANCO,ACTIREN,Ciudad de Mexico,30653.86908,VENTA,MASCULINO,50,ENROLADO
92456581,1,BANCO,ACTIMED,Ciudad de Mexico,72971.838,VENTA,MASCULINO,60,NO ENROLADO
92460989,1,BANCO,ACTIMED,Ciudad de Mexico,3489342.304,COMPRA,MASCULINO,62,NO ENROLADO
92469022,1,BANCO,ALTERNA,Jalisco,842219.8939,COMPRA,MASCULINO,67,ENROLADO
92473248,1,BANCO,ALTERNA,Ciudad de Mexico,335116.6249,COMPRA,MASCULINO,51,ENROLADO
92480433,1,BANCO,ALTERNA,Jalisco,369954.5313,VENTA,FEMENINO,67,ENROLADO
92482686,1,BANCO,ACTICOB,Cancun,301231.9889,COMPRA,MASCULINO,50,ENROLADO
92487446,1,BANCO,ACTIREN,Ciudad de Mexico,35019.91876,VENTA,MASCULINO,49,NO ENROLADO
92490564,1,BANCO,MAYA,Jalisco,1139941.661,VENTA,FEMENINO,57,ENROLADO
92490879,1,BANCO,ALTERNA,Hermosillo,1602468.985,COMPRA,FEMENINO,69,ENROLADO
92498567,1,BANCO,ACTICOB,Jalisco,480899.4393,VENTA,MASCULINO,98,NO ENROLADO
92508407,1,BANCO,ACTIMED,Toluca,111108.3055,VENTA,FEMENINO,49,ENROLADO
92514678,1,BANCO,CUENTA_EJE,Ciudad de Mexico,519171.2668,RETIRO,MASCULINO,65,ENROLADO
92522291,1,BANCO,ACTIMED,Ciudad de Mexico,127589.3737,VENTA,FEMENINO,58,ENROLADO
92531706,1,BANCO,ACTIMED,Queretaro,386763.5879,VENTA,FEMENINO,49,ENROLADO
92532605,1,BANCO,ACTIMED,Ciudad de Mexico,2135902.919,VENTA,MASCULINO,45,ENROLADO
92540160,1,BANCO,ACTIMED,Jalisco,757098.8423,VENTA,FEMENINO,63,NO ENROLADO
92540400,1,BANCO,ALTERNA,Toluca,389793.384,VENTA,FEMENINO,72,NO ENROLADO
92540525,1,BANCO,DINAMO,Queretaro,307929.4239,VENTA,FEMENINO,86,NO ENROLADO
92542992,1,BANCO,ACTIMED,Jalisco,508004.061,COMPRA,FEMENINO,89,NO ENROLADO
92557883,1,BANCO,ALTERNA,Ciudad de Mexico,328540.8098,VENTA,FEMENINO,47,ENROLADO
92558550,1,BANCO,ACTIREN,Ciudad de Mexico,2407400.354,COMPRA,FEMENINO,48,ENROLADO
92559814,1,BANCO,ACTIGOB,Ciudad de Mexico,70912.86777,VENTA,FEMENINO,32,ENROLADO
92560465,1,BANCO,IMPULSA,Jalisco,853391.9554,VENTA,MASCULINO,60,NO ENROLADO
92565050,1,BANCO,SNX,Ciudad de Mexico,103744.1505,VENTA,MASCULINO,23,ENROLADO
92565605,1,BANCO,CUENTA_EJE,Ciudad de Mexico,1420696.719,RETIRO,FEMENINO,51,NO ENROLADO
92569243,1,BANCO,ACTIVAR,Ciudad de Mexico,1181736.763,VENTA,MASCULINO,67,NO ENROLADO
92573666,1,BANCO,IMPULSA,Jalisco,5838727.645,VENTA,FEMENINO,69,ENROLADO
92577055,2,CASA DE BOLSA,EFECTIVO,Jalisco,1098887.167,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,40,ENROLADO
92580216,1,BANCO,IMPULSA,Cancun,1390148.486,VENTA,FEMENINO,51,ENROLADO
92588268,1,BANCO,ACTIREN,Ciudad de Mexico,224213.4995,COMPRA,FEMENINO,29,ENROLADO
92590546,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,101658.4,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,64,ENROLADO
92594340,1,BANCO,CUENTA_EJE,Ciudad de Mexico,3104419.575,RETIRO,MASCULINO,91,NO ENROLADO
92597707,1,BANCO,ACTVIDA,Jalisco,285669.8003,COMPRA,MASCULINO,35,ENROLADO
92598119,1,BANCO,ACTVIDA,Ciudad de Mexico,433498.8671,VENTA,FEMENINO,55,ENROLADO
92603505,1,BANCO,SALUD,Toluca,2196321.93,COMPRA,MASCULINO,46,ENROLADO
92604057,1,BANCO,CUENTA_EJE,Jalisco,133500,DEPOSITO,FEMENINO,61,ENROLADO
92604537,1,BANCO,DINAMO,Ciudad de Mexico,90761.28455,VENTA,FEMENINO,43,ENROLADO
92606532,1,BANCO,ALTERNA,Jalisco,895197.0637,VENTA,MASCULINO,58,ENROLADO
92613686,1,BANCO,ACTIPLU,Toluca,58611.31376,VENTA,FEMENINO,75,NO ENROLADO
92615558,1,BANCO,ACTIMED,Ciudad Victoria,312937.1098,VENTA,MASCULINO,33,ENROLADO
92616929,1,BANCO,ACTIMED,Jalisco,83339.58798,COMPRA,MASCULINO,73,ENROLADO
92629328,1,BANCO,ACTIMED,Jalisco,397032.1545,VENTA,FEMENINO,65,NO ENROLADO
92640010,1,BANCO,DINAMO,Pachuca,202569.7287,VENTA,MASCULINO,63,ENROLADO
92649011,1,BANCO,ACTIMED,San Luis Potosi,117855.7758,COMPRA,MASCULINO,44,ENROLADO
92649144,1,BANCO,IMPULSA,Jalisco,267229.4717,VENTA,MASCULINO,73,NO ENROLADO
92650621,1,BANCO,ACTIMED,Jalisco,2264260.352,COMPRA,MASCULINO,50,ENROLADO
92650720,1,BANCO,ACTIREN,Ciudad de Mexico,7014.97,VENTA,MASCULINO,70,ENROLADO
92655638,1,BANCO,IMPULSA,Jalisco,145912.5587,VENTA,FEMENINO,73,NO ENROLADO
92658681,1,BANCO,IMPULSA,Jalisco,182895.1511,VENTA,FEMENINO,46,ENROLADO
92659291,1,BANCO,ACTIMED,Ciudad de Mexico,541092.4362,COMPRA,MASCULINO,65,ENROLADO
92659408,1,BANCO,IMPULSA,Jalisco,1798554.174,VENTA,MASCULINO,65,NO ENROLADO
92663228,1,BANCO,ACTIREN,Ciudad de Mexico,2361886.022,VENTA,MASCULINO,56,NO ENROLADO
92663293,1,BANCO,ALTERNA,Ciudad de Mexico,353162.3007,VENTA,FEMENINO,57,ENROLADO
92663533,1,BANCO,ALTERNA,Toluca,1042828.06,VENTA,MASCULINO,66,ENROLADO
92664101,1,BANCO,EVEREST,Jalisco,1222379.994,VENTA,MASCULINO,71,NO ENROLADO
92665983,1,BANCO,ACTIMED,Jalisco,186546.5353,COMPRA,FEMENINO,49,ENROLADO
92668821,1,BANCO,ACTIMED,Ciudad de Mexico,366280.8561,COMPRA,FEMENINO,48,ENROLADO
92677723,1,BANCO,ALTERNA,Ciudad de Mexico,360071.0597,VENTA,MASCULINO,36,ENROLADO
92680024,1,BANCO,ALTERNA,Jalisco,2548598.339,VENTA,FEMENINO,37,ENROLADO
92681303,1,BANCO,EVEREST,Monterrey,258159.516,VENTA,FEMENINO,46,NO ENROLADO
92683184,1,BANCO,ALTERNA,Cancun,822333.927,VENTA,FEMENINO,73,NO ENROLADO
92685429,1,BANCO,ACTIGOB,Ciudad de Mexico,159114.3161,VENTA,MASCULINO,55,NO ENROLADO
92685817,1,BANCO,ACTIMED,Ciudad de Mexico,200623.4476,VENTA,FEMENINO,59,ENROLADO
92688837,1,BANCO,ACTICOB,Ciudad de Mexico,60230.94136,COMPRA,MASCULINO,43,ENROLADO
92697820,1,BANCO,CUENTA_EJE,Ciudad de Mexico,8375928.253,RETIRO,FEMENINO,67,NO ENROLADO
92699107,1,BANCO,ACTIMED,Ciudad de Mexico,170929.0326,VENTA,FEMENINO,48,NO ENROLADO
92701960,1,BANCO,ACTIMED,Ciudad de Mexico,1090814.988,COMPRA,FEMENINO,51,ENROLADO
92705409,1,BANCO,ACTIMED,Ciudad de Mexico,215755.188,COMPRA,MASCULINO,53,ENROLADO
92707090,1,BANCO,ACTIMED,Jalisco,97913.40618,VENTA,FEMENINO,42,NO ENROLADO
92720168,1,BANCO,ACTICOB,Jalisco,668056.9702,VENTA,FEMENINO,69,NO ENROLADO
92723469,1,BANCO,ACTIMED,Toluca,106654.4215,VENTA,MASCULINO,60,NO ENROLADO
92724269,1,BANCO,CUENTA_EJE,Ciudad de Mexico,25720.46,RETIRO,MASCULINO,67,ENROLADO
92726249,1,BANCO,IMPULSA,Ciudad de Mexico,10170.52,VENTA,FEMENINO,51,NO ENROLADO
92729615,1,BANCO,ACTIGOB,Puebla,1306143.669,VENTA,MASCULINO,61,ENROLADO
92729789,1,BANCO,CUENTA_EJE,Ciudad de Mexico,2412507.534,RETIRO,MASCULINO,87,ENROLADO
92731884,1,BANCO,ACTIMED,Ciudad de Mexico,2044581.461,VENTA,MASCULINO,61,ENROLADO
92742998,1,BANCO,ACTIMED,Toluca,147415.7583,COMPRA,MASCULINO,36,NO ENROLADO
92754910,1,BANCO,CUENTA_EJE,Ciudad de Mexico,1380224.362,RETIRO,FEMENINO,40,ENROLADO
92759158,1,BANCO,ACTIMED,Aguascalientes,132178.6137,VENTA,FEMENINO,42,ENROLADO
92759612,1,BANCO,ALTERNA,Toluca,2254041.183,COMPRA,FEMENINO,77,ENROLADO
92764232,1,BANCO,ACTIMED,Monterrey,82930.81568,VENTA,MASCULINO,53,ENROLADO
92769264,1,BANCO,ACTIGOB,Jalisco,321905.6235,VENTA,MASCULINO,66,NO ENROLADO
92770502,1,BANCO,ACTIREN,Ciudad de Mexico,95014.07304,VENTA,FEMENINO,37,ENROLADO
92770601,1,BANCO,ALTERNA,Ciudad de Mexico,966227.6076,VENTA,FEMENINO,45,NO ENROLADO
92783844,1,BANCO,IMPULSA,Ciudad de Mexico,543697.9325,COMPRA,MASCULINO,53,ENROLADO
92785849,1,BANCO,ACTIMED,Jalisco,748987.6357,COMPRA,FEMENINO,56,ENROLADO
92789510,1,BANCO,ACTVIDA,Jalisco,745487.8893,COMPRA,FEMENINO,66,NO ENROLADO
92795673,1,BANCO,ACTIMED,Jalisco,89821.56844,VENTA,FEMENINO,61,NO ENROLADO
92806025,1,BANCO,ALTERNA,Jalisco,2512036.946,VENTA,MASCULINO,58,ENROLADO
92807254,1,BANCO,CUENTA_EJE,Puebla,719372.85,RETIRO,MASCULINO,65,NO ENROLADO
92810795,1,BANCO,CUENTA_EJE,Cancun,346531.1924,RETIRO,MASCULINO,80,NO ENROLADO
92817469,1,BANCO,ACTIMED,Ciudad de Mexico,33280.82,VENTA,FEMENINO,30,ENROLADO
92817709,1,BANCO,ACTIMED,Ciudad de Mexico,208646.6096,COMPRA,FEMENINO,37,ENROLADO
92822352,1,BANCO,ACTIMED,Ciudad de Mexico,31648.37233,COMPRA,FEMENINO,45,ENROLADO
92823749,1,BANCO,ACTIREN,Jalisco,358726.3886,VENTA,MASCULINO,47,ENROLADO
92824713,1,BANCO,ACTIMED,Jalisco,356729.6165,VENTA,MASCULINO,47,ENROLADO
92826049,1,BANCO,ALTERNA,Toluca,1685722.103,VENTA,FEMENINO,88,NO ENROLADO
92827229,1,BANCO,IMPULSA,Toluca,512433.5884,VENTA,FEMENINO,67,ENROLADO
92832302,1,BANCO,ACTIREN,Jalisco,59194.61739,VENTA,MASCULINO,48,ENROLADO
92841675,1,BANCO,ACTIREN,Ciudad de Mexico,278897.3048,VENTA,MASCULINO,42,ENROLADO
92850841,1,BANCO,ACTICOB,Toluca,660991.2367,VENTA,MASCULINO,69,ENROLADO
92855782,1,BANCO,ACTIMED,Ciudad de Mexico,185028.8568,VENTA,MASCULINO,70,NO ENROLADO
92857119,1,BANCO,ACTIMED,Jalisco,563669.5216,VENTA,MASCULINO,46,ENROLADO
92860071,1,BANCO,ACTIMED,Jalisco,47667.01629,VENTA,FEMENINO,44,NO ENROLADO
92860949,1,BANCO,ACTIMED,Jalisco,227182.0188,VENTA,FEMENINO,38,NO ENROLADO
92861822,1,BANCO,ACTIGOB,Ciudad de Mexico,535465.7938,VENTA,FEMENINO,42,ENROLADO
92866805,1,BANCO,CUENTA_EJE,Toluca,206948.1,RETIRO,MASCULINO,78,NO ENROLADO
92866920,1,BANCO,ACTICRE,Morelia,102842.1084,COMPRA,MASCULINO,57,ENROLADO
92869924,1,BANCO,ACTIREN,Jalisco,60989.50923,COMPRA,FEMENINO,53,ENROLADO
92871078,1,BANCO,ACTIMED,Jalisco,194085.7547,COMPRA,FEMENINO,79,ENROLADO
92874023,1,BANCO,SNX,Ciudad de Mexico,1215397.669,VENTA,MASCULINO,52,ENROLADO
92875145,1,BANCO,ACTIMED,Jalisco,111694.8177,COMPRA,MASCULINO,52,ENROLADO
92877547,1,BANCO,PROTEGE,Queretaro,672662.09,VENTA,FEMENINO,70,NO ENROLADO
92877646,1,BANCO,ALTERNA,Ciudad de Mexico,269462.9031,VENTA,MASCULINO,41,ENROLADO
92881655,1,BANCO,ACTIMED,Jalisco,334032.3439,VENTA,FEMENINO,55,NO ENROLADO
92883156,1,BANCO,ACTIMED,Toluca,109300.9134,VENTA,MASCULINO,71,NO ENROLADO
92887900,1,BANCO,ALTERNA,Ciudad de Mexico,2600623.858,COMPRA,MASCULINO,68,NO ENROLADO
92888726,1,BANCO,ALTERNA,Cuernavaca,2039120.348,COMPRA,MASCULINO,73,ENROLADO
92893924,1,BANCO,ACTIREN,Ciudad de Mexico,1832726.173,VENTA,FEMENINO,63,ENROLADO
92898592,1,BANCO,ACTIREN,Ciudad de Mexico,599313.1698,COMPRA,MASCULINO,47,ENROLADO
92900356,1,BANCO,ACTIMED,Ciudad de Mexico,85058.72812,VENTA,FEMENINO,48,ENROLADO
92903194,1,BANCO,ACTICOB,Jalisco,375012.2811,VENTA,FEMENINO,38,ENROLADO
92909159,1,BANCO,ACTVIDA,Jalisco,435729.983,COMPRA,MASCULINO,46,ENROLADO
92909696,1,BANCO,CUENTA_EJE,Jalisco,562161.9552,RETIRO,FEMENINO,62,ENROLADO
92911742,1,BANCO,ACTIGOB,Ciudad de Mexico,655147.7065,COMPRA,MASCULINO,35,ENROLADO
92918044,1,BANCO,IMPULSA,Jalisco,2186972.794,COMPRA,MASCULINO,85,ENROLADO
92918275,1,BANCO,ACTIMED,Jalisco,124160.0696,VENTA,FEMENINO,49,ENROLADO
92919455,1,BANCO,IMPULSA,Jalisco,739123.7476,COMPRA,FEMENINO,80,NO ENROLADO
92920453,1,BANCO,ACTI500,Toluca,507251.2511,VENTA,MASCULINO,52,ENROLADO
92920743,1,BANCO,ACTVIDA,Jalisco,400152.3193,VENTA,FEMENINO,49,ENROLADO
92924505,1,BANCO,ACTIMED,Queretaro,472603.7514,VENTA,MASCULINO,44,ENROLADO
92926294,1,BANCO,ACTIMED,Monterrey,411096.0489,VENTA,MASCULINO,45,ENROLADO
92929322,1,BANCO,ACTICRE,Jalisco,350262.316,VENTA,MASCULINO,50,ENROLADO
92930569,1,BANCO,CUENTA_EJE,Ciudad de Mexico,0,RETIRO,MASCULINO,42,ENROLADO
92930627,1,BANCO,ALTERNA,Ciudad de Mexico,394563.9283,VENTA,FEMENINO,81,NO ENROLADO
92931740,1,BANCO,ACTIMED,Queretaro,2428727.962,COMPRA,MASCULINO,75,ENROLADO
92934827,1,BANCO,ACTIMED,Ciudad de Mexico,636725.9041,VENTA,MASCULINO,58,NO ENROLADO
92934991,1,BANCO,ACTIREN,Jalisco,4546742.766,VENTA,MASCULINO,95,NO ENROLADO
92935303,1,BANCO,ACTIMED,Ciudad de Mexico,98136.28208,VENTA,FEMENINO,73,NO ENROLADO
92942036,2,CASA DE BOLSA,EFECTIVO,Monterrey,21313428.98,"RET, DEPOSITO EN SU CHEQUERA                                                                        ",MASCULINO,61,ENROLADO
92945344,1,BANCO,ACTIREN,Jalisco,5539951.606,VENTA,MASCULINO,69,NO ENROLADO
92946540,1,BANCO,ACTIGOB,Toluca,720804.968,COMPRA,MASCULINO,59,ENROLADO
92949445,1,BANCO,ALTERNA,Ciudad de Mexico,6143741.469,COMPRA,MASCULINO,47,ENROLADO
92950955,1,BANCO,CUENTA_EJE,Toluca,401176.3931,RETIRO,MASCULINO,54,ENROLADO
92952415,1,BANCO,ALTERNA,Toluca,351108.6373,VENTA,MASCULINO,35,ENROLADO
92954148,1,BANCO,ACTIMED,Ciudad de Mexico,111744.8243,VENTA,FEMENINO,71,NO ENROLADO
92957786,2,CASA DE BOLSA,EFECTIVO,Ciudad de Mexico,100390.68,"RET, TRASPASO ENTRE CONTRATOS                                                                       ",MASCULINO,45,ENROLADO
92960301,1,BANCO,ACTVIDA,Ciudad de Mexico,100821.6024,VENTA,FEMENINO,82,ENROLADO
92962224,1,BANCO,CUENTA_EJE,Jalisco,95417.92719,RETIRO,MASCULINO,56,ENROLADO
92966043,1,BANCO,ACTIMED,Jalisco,340037.5331,COMPRA,MASCULINO,26,ENROLADO
92979152,1,BANCO,SNX,Toluca,100313.6628,COMPRA,MASCULINO,41,ENROLADO
92985274,1,BANCO,ACTIMED,Ciudad de Mexico,6329222.136,COMPRA,FEMENINO,54,ENROLADO
92988666,1,BANCO,ACTIMED,Jalisco,306167.4002,VENTA,MASCULINO,79,NO ENROLADO
92990225,1,BANCO,ACTIREN,Jalisco,340143.5865,VENTA,MASCULINO,77,ENROLADO
92991793,1,BANCO,ACTICOB,Puebla,212358.53,VENTA,MASCULINO,51,ENROLADO
92994169,1,BANCO,EVEREST,Jalisco,3556.738725,VENTA,MASCULINO,33,ENROLADO
92996453,1,BANCO,CUENTA_EJE,Toluca,1008059.94,RETIRO,FEMENINO,68,NO ENROLADO
92997741,1,BANCO,ACTIVAR,Queretaro,1540529.695,COMPRA,MASCULINO,40,ENROLADO
93002095,1,BANCO,ACTIMED,Queretaro,1160496.794,COMPRA,FEMENINO,59,ENROLADO
93002400,1,BANCO,ACTVIDA,Jalisco,171516.7308,VENTA,FEMENINO,61,NO ENROLADO
93005841,1,BANCO,ACTIREN,Ciudad de Mexico,27663.01203,VENTA,MASCULINO,57,ENROLADO
93006179,1,BANCO,ACTIREN,Ciudad de Mexico,3510.262807,VENTA,MASCULINO,67,ENROLADO
93009124,1,BANCO,CUENTA_EJE,Puebla,550181.2375,RETIRO,FEMENINO,48,ENROLADO
93014058,1,BANCO,IMPULSA,Ciudad de Mexico,52896.89341,VENTA,MASCULINO,80,ENROLADO
93017382,1,BANCO,ACTIVAR,Jalisco,437121.6338,COMPRA,MASCULINO,65,ENROLADO
93018463,1,BANCO,ACTIMED,Ciudad de Mexico,560314.9813,VENTA,MASCULINO,51,ENROLADO
93022317,1,BANCO,IMPULSA,Jalisco,134445.4,VENTA,FEMENINO,48,ENROLADO
93024677,1,BANCO,ACTIMED,Toluca,880545.5812,VENTA,FEMENINO,70,ENROLADO
93024891,1,BANCO,ACTIMED,Hermosillo,373138.5315,VENTA,MASCULINO,54,ENROLADO
93027035,1,BANCO,ACTIMED,Jalisco,706437.1469,COMPRA,MASCULINO,63,ENROLADO
93027829,1,BANCO,ACTICOB,Cuernavaca,323402.4136,VENTA,MASCULINO,51,ENROLADO
93031789,1,BANCO,ACTICOB,Jalisco,162699.804,VENTA,MASCULINO,82,ENROLADO
93035210,1,BANCO,ACTIREN,Ciudad de Mexico,460892.0343,VENTA,FEMENINO,49,ENROLADO
93038008,1,BANCO,ACTICRE,Jalisco,127776.76,VENTA,FEMENINO,75,ENROLADO
93040343,1,BANCO,IMPULSA,Toluca,526591.2082,COMPRA,FEMENINO,66,ENROLADO
93041051,1,BANCO,IMPULSA,Jalisco,81239.36792,VENTA,MASCULINO,70,ENROLADO
93042653,1,BANCO,ACTIMED,Jalisco,267097.856,COMPRA,FEMENINO,28,ENROLADO
93047157,1,BANCO,ACTIREN,Ciudad de Mexico,5.69,VENTA,FEMENINO,52,ENROLADO
93047983,1,BANCO,ACTIREN,Ciudad de Mexico,454527.2447,VENTA,MASCULINO,54,NO ENROLADO
