"time","s_Sistema1","e_Sistema1","is_Sistema1","ia_Sistema1","r_Sistema1","s_Sistema2","e_Sistema2","is_Sistema2","ia_Sistema2","r_Sistema2","s_Sistema3","e_Sistema3","is_Sistema3","ia_Sistema3","r_Sistema3","s_Sistema4","e_Sistema4","is_Sistema4","ia_Sistema4","r_Sistema4","s_Sistema5","e_Sistema5","is_Sistema5","ia_Sistema5","r_Sistema5","s_Sistema6","e_Sistema6","is_Sistema6","ia_Sistema6","r_Sistema6","s_Sistema7","e_Sistema7","is_Sistema7","ia_Sistema7","r_Sistema7","s_Sistema8","e_Sistema8","is_Sistema8","ia_Sistema8","r_Sistema8","s_Sistema9","e_Sistema9","is_Sistema9","ia_Sistema9","r_Sistema9","s_Sistema10","e_Sistema10","is_Sistema10","ia_Sistema10","r_Sistema10","s_Sistema11","e_Sistema11","is_Sistema11","ia_Sistema11","r_Sistema11","s_Sistema12","e_Sistema12","is_Sistema12","ia_Sistema12","r_Sistema12","s_Sistema13","e_Sistema13","is_Sistema13","ia_Sistema13","r_Sistema13","s_Sistema14","e_Sistema14","is_Sistema14","ia_Sistema14","r_Sistema14","s_Sistema15","e_Sistema15","is_Sistema15","ia_Sistema15","r_Sistema15","s_Sistema16","e_Sistema16","is_Sistema16","ia_Sistema16","r_Sistema16","s_Sistema17","e_Sistema17","is_Sistema17","ia_Sistema17","r_Sistema17","s_Sistema18","e_Sistema18","is_Sistema18","ia_Sistema18","r_Sistema18","s_Sistema19","e_Sistema19","is_Sistema19","ia_Sistema19","r_Sistema19","s_Sistema20","e_Sistema20","is_Sistema20","ia_Sistema20","r_Sistema20","s_Sistema21","e_Sistema21","is_Sistema21","ia_Sistema21","r_Sistema21","s_Sistema22","e_Sistema22","is_Sistema22","ia_Sistema22","r_Sistema22","s_Sistema23","e_Sistema23","is_Sistema23","ia_Sistema23","r_Sistema23","s_Sistema24","e_Sistema24","is_Sistema24","ia_Sistema24","r_Sistema24","s_Sistema25","e_Sistema25","is_Sistema25","ia_Sistema25","r_Sistema25","s_Sistema26","e_Sistema26","is_Sistema26","ia_Sistema26","r_Sistema26","s_Sistema27","e_Sistema27","is_Sistema27","ia_Sistema27","r_Sistema27","s_Sistema28","e_Sistema28","is_Sistema28","ia_Sistema28","r_Sistema28","s_Sistema29","e_Sistema29","is_Sistema29","ia_Sistema29","r_Sistema29","s_Sistema30","e_Sistema30","is_Sistema30","ia_Sistema30","r_Sistema30","s_Sistema31","e_Sistema31","is_Sistema31","ia_Sistema31","r_Sistema31","s_Sistema32","e_Sistema32","is_Sistema32","ia_Sistema32","r_Sistema32"
27.2,0.2049372802,0,0.1942436592,0.1942436592,5.63424365919999,1.2310511404,0,1.2022121744,1.2022121744,6.64221217440002,0.2029734208,0,0.1971640688,0.1971640688,5.6371640688,0.0507597123999999,0,0.0432768864000002,0.0432768864000002,5.48327688640002,0,0,0,0,5.10248877279998,0.772491162000001,0,0.740965536000001,0.740965536000001,6.18096553600001,0,0,0,0,2.10041848959999,0.0375331504000002,0,0.0126543104000002,0.0126543104000002,5.45265431040001,0.0858910115999999,0,0.0799985455999999,0.0799985455999999,5.51999854559999,0,0,0,0,5.2274498432,0.166592011199999,0,0.1168837312,0.1168837312,5.55688373120002,0,0,0,0,4.82917305439999,0.388703269800001,0,0.388461940800001,0.388461940800001,5.8284619408,0.377942544800001,0,0.311385028800001,0.311385028800001,5.75138502880001,2.226259090976,0,2.087006131,2.0870060414,7.527005952,0,0,0,0,5.20990470079999,0.313493017200001,0,0.297366203200001,0.297366203200001,5.73736620320002,0.00088909180000001,0,0,0,5.4309728368,0.517053131,0,0.473025544,0.473025544,5.913025544,0,0,0,0,4.81326225120001,0,0,0,0,5.3241912944,0.390548468200001,0,0.374020563200001,0.374020563200001,5.81402056320002,0.582121488000001,0,0.570040328000001,0.570040328000001,6.010040328,0,0,0,0,5.2914755424,0,0,0,0,5.1262707936,0.1886102598,0,0.1642231008,0.1642231008,5.6042231008,0,0,0,0,5.3507447776,0.793328430799999,0,0.763507372799999,0.763507372799999,6.20350737280001,0.0679913530000003,0,0.0573839760000002,0.0573839760000002,5.497383976,0,0,0,0,3.56938375680001,0.0256254813999998,0,0.00791267040000003,0.00791267040000003,5.44791267040001,0,0,0,0,0
27.4,0.2063655424,0,0.1956719214,0.1956719214,5.67567192139999,1.2398909358,0,1.2110519698,1.2110519698,6.69105196980002,0.2044231566,0,0.1986138046,0.1986138046,5.6786138046,0.0510779247999999,0,0.0435950988000002,0.0435950988000002,5.52359509880002,0,0,0,0,5.14000707259998,0.777939438000001,0,0.746413812000001,0.746413812000001,6.22641381200001,0,0,0,0,2.11586274319999,0.0376261968000002,0,0.0127473568000002,0.0127473568000002,5.49274735680001,0.0864792361999999,0,0.0805867701999999,0.0805867701999999,5.56058677019999,0,0,0,0,5.2658869744,0.167451450399999,0,0.1177431704,0.1177431704,5.59774317040002,0,0,0,0,4.86468167979999,0.391559607600001,0,0.391318278600001,0.391318278600001,5.8713182786,0.380232140600001,0,0.313674624600001,0.313674624600001,5.79367462460001,2.241604720292,0,2.102351763,2.1023516734,7.582351584,0,0,0,0,5.24821282359999,0.315679533400001,0,0.299552719400001,0.299552719400001,5.77955271940002,0.00082271560000001,0,0,0,5.4709064606,0.52053126,0,0.476503673,0.476503673,5.956503673,0,0,0,0,4.84865388540001,0,0,0,0,5.3633397598,0.393298619400001,0,0.376770714400001,0.376770714400001,5.85677071440002,0.586312961000001,0,0.574231801000001,0.574231801000001,6.054231801,0,0,0,0,5.3303834508,0,0,0,0,5.1639639612,0.1898177826,0,0.1654306236,0.1654306236,5.6454306236,0,0,0,0,5.3900884892,0.798942455599999,0,0.769121397599999,0.769121397599999,6.24912139760001,0.0684132940000002,0,0.0578059170000002,0.0578059170000002,5.537805917,0,0,0,0,3.59562922560001,0.0256836627999998,0,0.00797085180000003,0.00797085180000003,5.48797085180001,0,0,0,0,0
27.6,0.2077938046,0,0.1971001836,0.1971001836,5.71710018359999,1.2487307312,0,1.2198917652,1.2198917652,6.73989176520002,0.2058728924,0,0.2000635404,0.2000635404,5.7200635404,0.0513961371999999,0,0.0439133112000002,0.0439133112000002,5.56391331120002,0,0,0,0,5.17752537239998,0.783387714000001,0,0.751862088000001,0.751862088000001,6.27186208800001,0,0,0,0,2.13130699679999,0.0377192432000002,0,0.0128404032000003,0.0128404032000003,5.53284040320001,0.0870674607999998,0,0.0811749947999999,0.0811749947999999,5.60117499479999,0,0,0,0,5.3043241056,0.168310889599999,0,0.1186026096,0.1186026096,5.63860260960002,0,0,0,0,4.90019030519999,0.394415945400001,0,0.394174616400001,0.394174616400001,5.9141746164,0.382521736400001,0,0.315964220400001,0.315964220400001,5.83596422040001,2.256950349608,0,2.117697395,2.1176973054,7.637697216,0,0,0,0,5.28652094639999,0.317866049600001,0,0.301739235600001,0.301739235600001,5.82173923560002,0.00075633940000001,0,0,0,5.5108400844,0.524009389,0,0.479981802,0.479981802,5.999981802,0,0,0,0,4.88404551960001,0,0,0,0,5.4024882252,0.396048770600001,0,0.379520865600001,0.379520865600001,5.89952086560002,0.590504434000001,0,0.578423274000001,0.578423274000001,6.098423274,0,0,0,0,5.3692913592,0,0,0,0,5.2016571288,0.1910253054,0,0.1666381464,0.1666381464,5.6866381464,0,0,0,0,5.4294322008,0.804556480399998,0,0.774735422399999,0.774735422399999,6.29473542240001,0.0688352350000003,0,0.0582278580000002,0.0582278580000002,5.578227858,0,0,0,0,3.62187469440001,0.0257418441999998,0,0.00802903320000003,0.00802903320000003,5.52802903320001,0,0,0,0,0
27.8,0.2092220668,0,0.1985284458,0.1985284458,5.75852844579999,1.2575705266,0,1.2287315606,1.2287315606,6.78873156060002,0.2073226282,0,0.2015132762,0.2015132762,5.7615132762,0.0517143495999999,0,0.0442315236000002,0.0442315236000002,5.60423152360002,0,0,0,0,5.21504367219998,0.788835990000001,0,0.757310364000001,0.757310364000001,6.31731036400001,0,0,0,0,2.14675125039999,0.0378122896000002,0,0.0129334496000003,0.0129334496000003,5.57293344960001,0.0876556853999998,0,0.0817632193999999,0.0817632193999999,5.64176321939999,0,0,0,0,5.3427612368,0.169170328799999,0,0.1194620488,0.1194620488,5.67946204880002,0,0,0,0,4.93569893059999,0.397272283200001,0,0.397030954200001,0.397030954200001,5.9570309542,0.384811332200001,0,0.318253816200001,0.318253816200001,5.87825381620001,2.27229597892399,0,2.133043027,2.1330429374,7.693042848,0,0,0,0,5.32482906919999,0.320052565800001,0,0.303925751800001,0.303925751800001,5.86392575180002,0.000689963200000011,0,0,0,5.5507737082,0.527487518,0,0.483459931,0.483459931,6.043459931,0,0,0,0,4.91943715380001,0,0,0,0,5.4416366906,0.398798921800001,0,0.382271016800001,0.382271016800001,5.94227101680002,0.594695907000001,0,0.582614747000001,0.582614747000001,6.142614747,0,0,0,0,5.4081992676,0,0,0,0,5.2393502964,0.1922328282,0,0.1678456692,0.1678456692,5.7278456692,0,0,0,0,5.4687759124,0.810170505199998,0,0.780349447199999,0.780349447199999,6.34034944720001,0.0692571760000003,0,0.0586497990000002,0.0586497990000002,5.61864979900001,0,0,0,0,3.64812016320001,0.0258000255999998,0,0.00808721460000003,0.00808721460000003,5.56808721460001,0,0,0,0,0
28,0.210650329,0,0.199956708,0.199956708,5.79995670799998,1.266410322,0,1.237571356,1.237571356,6.83757135600002,0.208772364,0,0.202963012,0.202963012,5.802963012,0.0520325619999999,0,0.0445497360000002,0.0445497360000002,5.64454973600002,0,0,0,0,5.25256197199998,0.794284266000001,0,0.762758640000001,0.762758640000001,6.36275864000001,0,0,0,0,2.16219550399999,0.0379053360000002,0,0.0130264960000003,0.0130264960000003,5.61302649600001,0.0882439099999998,0,0.0823514439999999,0.0823514439999999,5.68235144399999,0,0,0,0,5.381198368,0.170029767999999,0,0.120321488,0.120321488,5.72032148800002,0,0,0,0,4.97120755599999,0.400128621000001,0,0.399887292000001,0.399887292000001,5.999887292,0.387100928000001,0,0.320543412000001,0.320543412000001,5.92054341200001,2.28764160823999,0,2.148388659,2.1483885694,7.74838848,0,0,0,0,5.36313719199999,0.322239082000001,0,0.306112268000001,0.306112268000001,5.90611226800002,0.000623587000000011,0,0,0,5.590707332,0.530965647,0,0.48693806,0.48693806,6.08693806,0,0,0,0,4.95482878800001,0,0,0,0,5.480785156,0.401549073000001,0,0.385021168000001,0.385021168000001,5.98502116800002,0.598887380000001,0,0.586806220000001,0.586806220000001,6.18680622,0,0,0,0,5.447107176,0,0,0,0,5.277043464,0.193440351,0,0.169053192,0.169053192,5.769053192,0,0,0,0,5.508119624,0.815784529999998,0,0.785963471999998,0.785963471999998,6.38596347200001,0.0696791170000002,0,0.0590717400000002,0.0590717400000002,5.65907174000001,0,0,0,0,3.67436563200001,0.0258582069999998,0,0.00814539600000003,0.00814539600000003,5.60814539600001,0,0,0,0,0
28.2,0.2120785912,0,0.2013849702,0.2013849702,5.84138497019998,1.2752501174,0,1.2464111514,1.2464111514,6.88641115140002,0.2102220998,0,0.2044127478,0.2044127478,5.8444127478,0.0523507743999999,0,0.0448679484000002,0.0448679484000002,5.68486794840002,0,0,0,0,5.29008027179998,0.799732542000001,0,0.768206916000001,0.768206916000001,6.40820691600002,0,0,0,0,2.17763975759999,0.0379983824000002,0,0.0131195424000003,0.0131195424000003,5.65311954240001,0.0888321345999998,0,0.0829396685999999,0.0829396685999999,5.72293966859999,0,0,0,0,5.4196354992,0.170889207199999,0,0.1211809272,0.1211809272,5.76118092720002,0,0,0,0,5.00671618139999,0.402984958800001,0,0.402743629800001,0.402743629800001,6.0427436298,0.389390523800001,0,0.322833007800001,0.322833007800001,5.96283300780001,2.30298723755599,0,2.163734291,2.1637342014,7.803734112,0,0,0,0,5.40144531479999,0.324425598200001,0,0.308298784200001,0.308298784200001,5.94829878420002,0.00055721080000001,0,0,0,5.6306409558,0.534443776,0,0.490416189,0.490416189,6.130416189,0,0,0,0,4.99022042220001,0,0,0,0,5.5199336214,0.404299224200001,0,0.387771319200001,0.387771319200001,6.02777131920002,0.603078853000001,0,0.590997693000001,0.590997693000001,6.230997693,0,0,0,0,5.4860150844,0,0,0,0,5.3147366316,0.1946478738,0,0.1702607148,0.1702607148,5.8102607148,0,0,0,0,5.5474633356,0.821398554799998,0,0.791577496799999,0.791577496799999,6.43157749680001,0.0701010580000003,0,0.0594936810000002,0.0594936810000002,5.69949368100001,0,0,0,0,3.70061110080001,0.0259163883999998,0,0.00820357740000003,0.00820357740000003,5.64820357740001,0,0,0,0,0
28.4,0.2135068534,0,0.2028132324,0.2028132324,5.88281323239998,1.2840899128,0,1.2552509468,1.2552509468,6.93525094680002,0.2116718356,0,0.2058624836,0.2058624836,5.8858624836,0.0526689867999999,0,0.0451861608000002,0.0451861608000002,5.72518616080002,0,0,0,0,5.32759857159998,0.805180818000001,0,0.773655192000001,0.773655192000001,6.45365519200002,0,0,0,0,2.19308401119999,0.0380914288000003,0,0.0132125888000003,0.0132125888000003,5.69321258880001,0.0894203591999998,0,0.0835278931999999,0.0835278931999999,5.76352789319999,0,0,0,0,5.4580726304,0.171748646399999,0,0.1220403664,0.1220403664,5.80204036640002,0,0,0,0,5.04222480679999,0.405841296600001,0,0.405599967600001,0.405599967600001,6.0855999676,0.391680119600001,0,0.325122603600001,0.325122603600001,6.00512260360001,2.31833286687199,0,2.179079923,2.1790798334,7.859079744,0,0,0,0,5.43975343759999,0.326612114400001,0,0.310485300400001,0.310485300400001,5.99048530040002,0.00049083460000001,0,0,0,5.6705745796,0.537921905,0,0.493894318,0.493894318,6.17389431799999,0,0,0,0,5.02561205640002,0,0,0,0,5.5590820868,0.407049375400001,0,0.390521470400001,0.390521470400001,6.07052147040002,0.607270326000001,0,0.595189166000001,0.595189166000001,6.275189166,0,0,0,0,5.5249229928,0,0,0,0,5.3524297992,0.1958553966,0,0.1714682376,0.1714682376,5.8514682376,0,0,0,0,5.5868070472,0.827012579599998,0,0.797191521599999,0.797191521599999,6.47719152160001,0.0705229990000003,0,0.0599156220000002,0.0599156220000002,5.73991562200001,0,0,0,0,3.72685656960001,0.0259745697999998,0,0.00826175880000003,0.00826175880000003,5.68826175880001,0,0,0,0,0
28.6,0.2149351156,0,0.2042414946,0.2042414946,5.92424149459998,1.2929297082,0,1.2640907422,1.2640907422,6.98409074220002,0.2131215714,0,0.2073122194,0.2073122194,5.9273122194,0.0529871991999999,0,0.0455043732000002,0.0455043732000002,5.76550437320002,0,0,0,0,5.36511687139998,0.810629094000001,0,0.779103468000001,0.779103468000001,6.49910346800002,0,0,0,0,2.20852826479999,0.0381844752000003,0,0.0133056352000003,0.0133056352000003,5.73330563520001,0.0900085837999998,0,0.0841161177999999,0.0841161177999999,5.80411611779999,0,0,0,0,5.4965097616,0.172608085599999,0,0.1228998056,0.1228998056,5.84289980560002,0,0,0,0,5.07773343219999,0.408697634400001,0,0.408456305400001,0.408456305400001,6.1284563054,0.393969715400001,0,0.327412199400001,0.327412199400001,6.04741219940001,2.33367849618799,0,2.194425555,2.1944254654,7.914425376,0,0,0,0,5.47806156039999,0.328798630600001,0,0.312671816600001,0.312671816600001,6.03267181660002,0.00042445840000001,0,0,0,5.7105082034,0.541400034,0,0.497372447,0.497372447,6.21737244699999,0,0,0,0,5.06100369060001,0,0,0,0,5.5982305522,0.409799526600001,0,0.393271621600001,0.393271621600001,6.11327162160002,0.611461799000001,0,0.599380639000001,0.599380639000001,6.319380639,0,0,0,0,5.5638309012,0,0,0,0,5.3901229668,0.1970629194,0,0.1726757604,0.1726757604,5.8926757604,0,0,0,0,5.6261507588,0.832626604399998,0,0.802805546399998,0.802805546399998,6.52280554640001,0.0709449400000003,0,0.0603375630000002,0.0603375630000002,5.78033756300001,0,0,0,0,3.75310203840001,0.0260327511999998,0,0.00831994020000003,0.00831994020000003,5.72831994020001,0,0,0,0,0
28.8,0.216363377800001,0,0.2056697568,0.2056697568,5.96566975679998,1.3017695036,0,1.2729305376,1.2729305376,7.03293053760002,0.2145713072,0,0.2087619552,0.2087619552,5.9687619552,0.0533054115999999,0,0.0458225856000002,0.0458225856000002,5.80582258560002,0,0,0,0,5.40263517119998,0.816077370000001,0,0.784551744000001,0.784551744000001,6.54455174400002,0,0,0,0,2.22397251839999,0.0382775216000003,0,0.0133986816000003,0.0133986816000003,5.77339868160001,0.0905968083999998,0,0.0847043423999999,0.0847043423999999,5.84470434239999,0,0,0,0,5.5349468928,0.173467524799999,0,0.1237592448,0.1237592448,5.88375924480002,0,0,0,0,5.11324205759999,0.411553972200001,0,0.411312643200001,0.411312643200001,6.1713126432,0.396259311200001,0,0.329701795200001,0.329701795200001,6.08970179520001,2.34902412550399,0,2.209771187,2.2097710974,7.969771008,0,0,0,0,5.51636968319999,0.330985146800001,0,0.314858332800001,0.314858332800001,6.07485833280002,0.00035808220000001,0,0,0,5.7504418272,0.544878163,0,0.500850576,0.500850576,6.26085057599999,0,0,0,0,5.09639532480001,0,0,0,0,5.6373790176,0.412549677800001,0,0.396021772800001,0.396021772800001,6.15602177280002,0.615653272000001,0,0.603572112000001,0.603572112000001,6.363572112,0,0,0,0,5.6027388096,0,0,0,0,5.4278161344,0.1982704422,0,0.1738832832,0.1738832832,5.9338832832,0,0,0,0,5.6654944704,0.838240629199998,0,0.808419571199998,0.808419571199998,6.56841957120001,0.0713668810000003,0,0.0607595040000002,0.0607595040000002,5.82075950400001,0,0,0,0,3.77934750720001,0.0260909325999998,0,0.00837812160000003,0.00837812160000003,5.76837812160001,0,0,0,0,0
29,0.217791640000001,0,0.207098019,0.207098019,6.00709801899998,1.310609299,0,1.281770333,1.281770333,7.08177033300002,0.216021043,0,0.210211691,0.210211691,6.010211691,0.0536236239999999,0,0.0461407980000002,0.0461407980000002,5.84614079800002,0,0,0,0,5.44015347099998,0.821525646000001,0,0.790000020000001,0.790000020000001,6.59000002000002,0,0,0,0,2.23941677199999,0.0383705680000003,0,0.0134917280000003,0.0134917280000003,5.81349172800001,0.0911850329999998,0,0.0852925669999999,0.0852925669999999,5.88529256699999,0,0,0,0,5.57338402399999,0.174326963999999,0,0.124618683999999,0.124618683999999,5.92461868400002,0,0,0,0,5.14875068299999,0.414410310000001,0,0.414168981000001,0.414168981000001,6.214168981,0.398548907000001,0,0.331991391000001,0.331991391000001,6.13199139100001,2.36436975481999,0,2.225116819,2.2251167294,8.02511664,0,0,0,0,5.55467780599999,0.333171663000001,0,0.317044849000001,0.317044849000001,6.11704484900002,0.000291706000000011,0,0,0,5.790375451,0.548356292,0,0.504328705,0.504328705,6.30432870499999,0,0,0,0,5.13178695900001,0,0,0,0,5.676527483,0.415299829000001,0,0.398771924000001,0.398771924000001,6.19877192400002,0.619844745000001,0,0.607763585000001,0.607763585000001,6.407763585,0,0,0,0,5.641646718,0,0,0,0,5.465509302,0.199477965,0,0.175090806,0.175090806,5.975090806,0,0,0,0,5.704838182,0.843854653999998,0,0.814033595999998,0.814033595999998,6.61403359600001,0.0717888220000003,0,0.0611814450000002,0.0611814450000002,5.86118144500001,0,0,0,0,3.80559297600001,0.0261491139999998,0,0.00843630300000003,0.00843630300000003,5.80843630300001,0,0,0,0,0
29.2,0.219219902200001,0,0.2085262812,0.2085262812,6.04852628119998,1.3194490944,0,1.2906101284,1.2906101284,7.13061012840002,0.2174707788,0,0.2116614268,0.2116614268,6.0516614268,0.0539418363999999,0,0.0464590104000002,0.0464590104000002,5.88645901040002,0,0,0,0,5.47767177079998,0.826973922000001,0,0.795448296000001,0.795448296000001,6.63544829600002,0,0,0,0,2.25486102559999,0.0384636144000003,0,0.0135847744000003,0.0135847744000003,5.85358477440001,0.0917732575999998,0,0.0858807915999999,0.0858807915999999,5.92588079159999,0,0,0,0,5.6118211552,0.175186403199999,0,0.1254781232,0.1254781232,5.96547812320002,0,0,0,0,5.18425930839999,0.417266647800001,0,0.417025318800001,0.417025318800001,6.25702531880001,0.400838502800001,0,0.334280986800001,0.334280986800001,6.17428098680001,2.37971538413599,0,2.240462451,2.2404623614,8.080462272,0,0,0,0,5.59298592879999,0.335358179200001,0,0.319231365200001,0.319231365200001,6.15923136520002,0.00022532980000001,0,0,0,5.8303090748,0.551834421,0,0.507806834,0.507806834,6.34780683399999,0,0,0,0,5.16717859320002,0,0,0,0,5.7156759484,0.418049980200001,0,0.401522075200001,0.401522075200001,6.24152207520002,0.624036218000001,0,0.611955058000001,0.611955058000001,6.451955058,0,0,0,0,5.6805546264,0,0,0,0,5.5032024696,0.200685487800001,0,0.1762983288,0.1762983288,6.0162983288,0,0,0,0,5.74418189360001,0.849468678799998,0,0.819647620799998,0.819647620799998,6.65964762080001,0.0722107630000003,0,0.0616033860000002,0.0616033860000002,5.90160338600001,0,0,0,0,3.83183844480001,0.0262072953999998,0,0.00849448440000003,0.00849448440000003,5.84849448440001,0,0,0,0,0
29.4,0.220648164400001,0,0.2099545434,0.2099545434,6.08995454339998,1.3282888898,0,1.2994499238,1.2994499238,7.17944992380002,0.2189205146,0,0.2131111626,0.2131111626,6.0931111626,0.0542600487999999,0,0.0467772228000002,0.0467772228000002,5.92677722280002,0,0,0,0,5.51519007059998,0.832422198000001,0,0.800896572000001,0.800896572000001,6.68089657200002,0,0,0,0,2.27030527919999,0.0385566608000003,0,0.0136778208000003,0.0136778208000003,5.89367782080001,0.0923614821999998,0,0.0864690161999999,0.0864690161999999,5.96646901619999,0,0,0,0,5.65025828639999,0.176045842399999,0,0.1263375624,0.1263375624,6.00633756240002,0,0,0,0,5.21976793379999,0.420122985600001,0,0.419881656600001,0.419881656600001,6.29988165660001,0.403128098600001,0,0.336570582600001,0.336570582600001,6.21657058260001,2.39506101345199,0,2.255808083,2.2558079934,8.135807904,0,0,0,0,5.63129405159999,0.337544695400001,0,0.321417881400001,0.321417881400001,6.20141788140002,0.00015895360000001,0,0,0,5.8702426986,0.55531255,0,0.511284963,0.511284963,6.39128496299999,0,0,0,0,5.20257022740002,0,0,0,0,5.7548244138,0.420800131400001,0,0.404272226400001,0.404272226400001,6.28427222640002,0.628227691000001,0,0.616146531000001,0.616146531000001,6.496146531,0,0,0,0,5.7194625348,0,0,0,0,5.5408956372,0.201893010600001,0,0.1775058516,0.1775058516,6.0575058516,0,0,0,0,5.78352560520001,0.855082703599998,0,0.825261645599998,0.825261645599998,6.70526164560001,0.0726327040000003,0,0.0620253270000002,0.0620253270000002,5.94202532700001,0,0,0,0,3.85808391360001,0.0262654767999998,0,0.00855266580000003,0.00855266580000003,5.88855266580001,0,0,0,0,0
29.6,0.222076426600001,0,0.2113828056,0.2113828056,6.13138280559998,1.3371286852,0,1.3082897192,1.3082897192,7.22828971920002,0.2203702504,0,0.2145608984,0.2145608984,6.1345608984,0.0545782611999999,0,0.0470954352000002,0.0470954352000002,5.96709543520002,0,0,0,0,5.55270837039998,0.837870474000001,0,0.806344848000001,0.806344848000001,6.72634484800002,0,0,0,0,2.28574953279999,0.0386497072000003,0,0.0137708672000003,0.0137708672000003,5.93377086720001,0.0929497067999998,0,0.0870572407999999,0.0870572407999999,6.00705724079999,0,0,0,0,5.68869541759999,0.176905281599999,0,0.127197001599999,0.127197001599999,6.04719700160002,0,0,0,0,5.25527655919999,0.422979323400001,0,0.422737994400001,0.422737994400001,6.34273799440001,0.405417694400001,0,0.338860178400001,0.338860178400001,6.25886017840001,2.41040664276799,0,2.271153715,2.2711536254,8.191153536,0,0,0,0,5.66960217439999,0.339731211600001,0,0.323604397600001,0.323604397600001,6.24360439760002,9.25774000000101e-05,0,0,0,5.9101763224,0.558790678999999,0,0.514763092,0.514763092,6.43476309199999,0,0,0,0,5.23796186160002,0,0,0,0,5.7939728792,0.423550282600001,0,0.407022377600001,0.407022377600001,6.32702237760002,0.632419164000001,0,0.620338004000001,0.620338004000001,6.540338004,0,0,0,0,5.7583704432,0,0,0,0,5.5785888048,0.203100533400001,0,0.1787133744,0.1787133744,6.0987133744,0,0,0,0,5.82286931680001,0.860696728399998,0,0.830875670399998,0.830875670399998,6.75087567040001,0.0730546450000003,0,0.0624472680000002,0.0624472680000002,5.98244726800001,0,0,0,0,3.88432938240001,0.0263236581999998,0,0.00861084720000003,0.00861084720000003,5.92861084720001,0,0,0,0,0
29.8,0.223504688800001,0,0.2128110678,0.2128110678,6.17281106779998,1.3459684806,0,1.3171295146,1.3171295146,7.27712951460002,0.2218199862,0,0.2160106342,0.2160106342,6.1760106342,0.0548964735999999,0,0.0474136476000002,0.0474136476000002,6.00741364760002,0,0,0,0,5.59022667019998,0.843318750000001,0,0.811793124000001,0.811793124000001,6.77179312400002,0,0,0,0,2.30119378639999,0.0387427536000003,0,0.0138639136000003,0.0138639136000003,5.97386391360001,0.0935379313999998,0,0.0876454653999999,0.0876454653999999,6.04764546539999,0,0,0,0,5.72713254879999,0.177764720799999,0,0.1280564408,0.1280564408,6.08805644080002,0,0,0,0,5.29078518459999,0.425835661200001,0,0.425594332200001,0.425594332200001,6.38559433220001,0.407707290200001,0,0.341149774200001,0.341149774200001,6.30114977420001,2.42575227208399,0,2.286499347,2.2864992574,8.246499168,0,0,0,0,5.70791029719999,0.341917727800001,0,0.325790913800001,0.325790913800001,6.28579091380002,2.62012000000103e-05,0,0,0,5.9501099462,0.562268807999999,0,0.518241221,0.518241221,6.47824122099999,0,0,0,0,5.27335349580002,0,0,0,0,5.83312134459999,0.426300433800001,0,0.409772528800001,0.409772528800001,6.36977252880002,0.636610637000001,0,0.624529477000001,0.624529477000001,6.584529477,0,0,0,0,5.7972783516,0,0,0,0,5.6162819724,0.204308056200001,0,0.1799208972,0.1799208972,6.1399208972,0,0,0,0,5.86221302840001,0.866310753199998,0,0.836489695199998,0.836489695199998,6.79648969520001,0.0734765860000003,0,0.0628692090000002,0.0628692090000002,6.02286920900001,0,0,0,0,3.91057485120001,0.0263818395999998,0,0.00866902860000003,0.00866902860000003,5.96866902860002,0,0,0,0,0
30,0.224932951000001,0,0.21423933,0.21423933,6.21423932999998,1.354808276,0,1.32596931,1.32596931,7.32596931000002,0.223269722,0,0.21746037,0.21746037,6.21746037,0.0552146859999999,0,0.0477318600000002,0.0477318600000002,6.04773186000002,0,0,0,0,5.62774496999998,0.848767026000001,0,0.817241400000001,0.817241400000001,6.81724140000002,0,0,0,0,2.31663803999999,0.0388358000000003,0,0.0139569600000003,0.0139569600000003,6.01395696000001,0.0941261559999998,0,0.0882336899999999,0.0882336899999999,6.08823368999999,0,0,0,0,5.76556967999999,0.178624159999999,0,0.128915879999999,0.128915879999999,6.12891588000002,0,0,0,0,5.32629380999999,0.428691999000001,0,0.428450670000001,0.428450670000001,6.42845067000001,0.409996886000001,0,0.343439370000001,0.343439370000001,6.34343937000001,2.44109790139999,0,2.301844979,2.3018448894,8.3018448,0,0,0,0,5.74621841999999,0.344104244000001,0,0.327977430000001,0.327977430000001,6.32797743000002,0,0,0,0,5.99004357,0.565746936999999,0,0.52171935,0.52171935,6.52171934999999,0,0,0,0,5.30874513000002,0,0,0,0,5.87226980999999,0.429050585000001,0,0.412522680000001,0.412522680000001,6.41252268000002,0.640802110000001,0,0.628720950000001,0.628720950000001,6.62872095,0,0,0,0,5.83618626,0,0,0,0,5.65397514,0.205515579000001,0,0.18112842,0.18112842,6.18112842,0,0,0,0,5.90155674000001,0.871924777999998,0,0.842103719999998,0.842103719999998,6.84210372000001,0.0738985270000003,0,0.0632911500000002,0.0632911500000002,6.06329115000001,0,0,0,0,3.93682032000001,0.0264400209999998,0,0.00872721000000003,0.00872721000000003,6.00872721000002,0,0,0,0,0
