"time","s_Aguascalientes","s_Baja California","s_Baja California Sur","s_Campeche","s_Chiapas","s_Chihuahua","s_Ciudad de Mexico","s_Coahuila de Zaragoza","s_Colima","s_Durango","s_Guanajuato","s_Guerrero","s_Hidalgo","s_Jalisco","s_Mexico","s_Michoacan de Ocampo","s_Morelos","s_Nayarit","s_Nuevo Leon","s_Oaxaca","s_Puebla","s_Queretaro","s_Quintana Roo","s_San Luis Potosi","s_Sinaloa","s_Sonora","s_Tabasco","s_Tamaulipas","s_Tlaxcala","s_Veracruz de Ignacio de la Llave","s_Yucatan","s_Zacatecas","e_Aguascalientes","e_Baja California","e_Baja California Sur","e_Campeche","e_Chiapas","e_Chihuahua","e_Ciudad de Mexico","e_Coahuila de Zaragoza","e_Colima","e_Durango","e_Guanajuato","e_Guerrero","e_Hidalgo","e_Jalisco","e_Mexico","e_Michoacan de Ocampo","e_Morelos","e_Nayarit","e_Nuevo Leon","e_Oaxaca","e_Puebla","e_Queretaro","e_Quintana Roo","e_San Luis Potosi","e_Sinaloa","e_Sonora","e_Tabasco","e_Tamaulipas","e_Tlaxcala","e_Veracruz de Ignacio de la Llave","e_Yucatan","e_Zacatecas","is_Aguascalientes","is_Baja California","is_Baja California Sur","is_Campeche","is_Chiapas","is_Chihuahua","is_Ciudad de Mexico","is_Coahuila de Zaragoza","is_Colima","is_Durango","is_Guanajuato","is_Guerrero","is_Hidalgo","is_Jalisco","is_Mexico","is_Michoacan de Ocampo","is_Morelos","is_Nayarit","is_Nuevo Leon","is_Oaxaca","is_Puebla","is_Queretaro","is_Quintana Roo","is_San Luis Potosi","is_Sinaloa","is_Sonora","is_Tabasco","is_Tamaulipas","is_Tlaxcala","is_Veracruz de Ignacio de la Llave","is_Yucatan","is_Zacatecas","ia_Aguascalientes","ia_Baja California","ia_Baja California Sur","ia_Campeche","ia_Chiapas","ia_Chihuahua","ia_Ciudad de Mexico","ia_Coahuila de Zaragoza","ia_Colima","ia_Durango","ia_Guanajuato","ia_Guerrero","ia_Hidalgo","ia_Jalisco","ia_Mexico","ia_Michoacan de Ocampo","ia_Morelos","ia_Nayarit","ia_Nuevo Leon","ia_Oaxaca","ia_Puebla","ia_Queretaro","ia_Quintana Roo","ia_San Luis Potosi","ia_Sinaloa","ia_Sonora","ia_Tabasco","ia_Tamaulipas","ia_Tlaxcala","ia_Veracruz de Ignacio de la Llave","ia_Yucatan","ia_Zacatecas","r_Aguascalientes","r_Baja California","r_Baja California Sur","r_Campeche","r_Chiapas","r_Chihuahua","r_Ciudad de Mexico","r_Coahuila de Zaragoza","r_Colima","r_Durango","r_Guanajuato","r_Guerrero","r_Hidalgo","r_Jalisco","r_Mexico","r_Michoacan de Ocampo","r_Morelos","r_Nayarit","r_Nuevo Leon","r_Oaxaca","r_Puebla","r_Queretaro","r_Quintana Roo","r_San Luis Potosi","r_Sinaloa","r_Sonora","r_Tabasco","r_Tamaulipas","r_Tlaxcala","r_Veracruz de Ignacio de la Llave","r_Yucatan","r_Zacatecas","y_Aguascalientes","y_Baja California","y_Baja California Sur","y_Campeche","y_Chiapas","y_Chihuahua","y_Ciudad de Mexico","y_Coahuila de Zaragoza","y_Colima","y_Durango","y_Guanajuato","y_Guerrero","y_Hidalgo","y_Jalisco","y_Mexico","y_Michoacan de Ocampo","y_Morelos","y_Nayarit","y_Nuevo Leon","y_Oaxaca","y_Puebla","y_Queretaro","y_Quintana Roo","y_San Luis Potosi","y_Sinaloa","y_Sonora","y_Tabasco","y_Tamaulipas","y_Tlaxcala","y_Veracruz de Ignacio de la Llave","y_Yucatan","y_Zacatecas"
7,12787.2929747233,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.358825107,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.95538267,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,1.5802597552199e-09,0,0,0,0,0,0.935151929782935,0,0,0,0,0,0,0,1.20544034466016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41120002001964e-10,0,0,0,0,0,0.210826499978529,0,0,0,0,0,0,0,0.26145227770017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42141406322095e-09,0,0,0,0,0,0.00232799227078753,0,0,0,0,0,0,0,0.00202414019437589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23146858403737e-06,0,0,0,0,0,6.4284074427985,0,0,0,0,0,0,0,6.01116052873427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11460268793413e-09,0,0,0,0,0,5.04047871407599,0,0,0,0,0,0,0,4.88252884399698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.25,12787.2929747233,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.349941557,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.93611445,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,1.52059810376501e-09,0,0,0,0,0,0.903383234399455,0,0,0,0,0,0,0,1.17196991657352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30947003370819e-10,0,0,0,0,0,0.203215147899981,0,0,0,0,0,0,0,0.253891655714233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18275962724394e-09,0,0,0,0,0,0.00188120587548043,0,0,0,0,0,0,0,0.00163566884397709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37910937332803e-06,0,0,0,0,0,6.47711782681739,0,0,0,0,0,0,0,6.07184826831762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18302960260356e-09,0,0,0,0,0,5.08113095962413,0,0,0,0,0,0,0,4.93526749024288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,12787.2929747233,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.341388432,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.91741993,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,1.46234337475249e-09,0,0,0,0,0,0.872666372119713,0,0,0,0,0,0,0,1.13939180408195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20608044634086e-10,0,0,0,0,0,0.195947583551617,0,0,0,0,0,0,0,0.246597403554167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83354992901963e-10,0,0,0,0,0,0.00152016636410262,0,0,0,0,0,0,0,0.00132175260122348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52782791012664e-06,0,0,0,0,0,6.52401641742018,0,0,0,0,0,0,0,6.13072906790512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24883505446742e-09,0,0,0,0,0,5.12040094636968,0,0,0,0,0,0,0,4.98654012142665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.75,12787.2929747233,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.333149089,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.89927594,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,1.40561726794302e-09,0,0,0,0,0,0.842971976634716,0,0,0,0,0,0,0,1.10768976020176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10190562983048e-10,0,0,0,0,0,0.188995008080781,0,0,0,0,0,0,0,0.239550256778654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16924936960224e-10,0,0,0,0,0,0.00122841726398437,0,0,0,0,0,0,0,0.00106808291010372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67759238560511e-06,0,0,0,0,0,6.56919448093783,0,0,0,0,0,0,0,6.18787592358165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31208783152485e-09,0,0,0,0,0,5.15833468531839,0,0,0,0,0,0,0,5.03638616063582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12787.2929747233,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.325208512,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.88166138,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,1.35050721518507e-09,0,0,0,0,0,0.814270385722285,0,0,0,0,0,0,0,1.076846233886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99768394073839e-10,0,0,0,0,0,0.182333071061087,0,0,0,0,0,0,0,0.232734009942501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78157219945784e-10,0,0,0,0,0,0.00099266041539186,0,0,0,0,0,0,0,0.000863097301113428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82837157459871e-06,0,0,0,0,0,6.61273434216213,0,0,0,0,0,0,0,6.24335523655234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37286065620818e-09,0,0,0,0,0,5.19497685267605,0,0,0,0,0,0,0,5.08484424116077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.25,12787.2929747233,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.317553053,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.86455693,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,1.29707235815268e-09,0,0,0,0,0,0.786531908727193,0,0,0,0,0,0,0,1.04684276228204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89403353689463e-10,0,0,0,0,0,0.175941015720115,0,0,0,0,0,0,0,0.226134896359997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62564091313184e-10,0,0,0,0,0,0.000802149830660862,0,0,0,0,0,0,0,0.000697452364551868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98013486469829e-06,0,0,0,0,0,6.65471084397938,0,0,0,0,0,0,0,6.29722791937466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43122891232505e-09,0,0,0,0,0,5.23037078856892,0,0,0,0,0,0,0,5.13195216546354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,12787.2929747233,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.310170212,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.8479447,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,1.24534860736201e-09,0,0,0,0,0,0.759727033903664,0,0,0,0,0,0,0,1.01766028001224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7914669981475e-10,0,0,0,0,0,0.169800995754042,0,0,0,0,0,0,0,0.219741098150173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66361484657016e-10,0,0,0,0,0,0.000648201883395586,0,0,0,0,0,0,0,0.000563597870357684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13285228295753e-06,0,0,0,0,0,6.69519252841746,0,0,0,0,0,0,0,6.3495502846797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48726959965634e-09,0,0,0,0,0,5.26455850509473,0,0,0,0,0,0,0,5.17774687806417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.75,12787.2929747233,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.303048461,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.83180805,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,1.19535290999998e-09,0,0,0,0,0,0.733826587781095,0,0,0,0,0,0,0,0.989279362372212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69040469304848e-10,0,0,0,0,0,0.16389752905378,0,0,0,0,0,0,0,0.213542359157334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86364214034814e-10,0,0,0,0,0,0.000523799501760695,0,0,0,0,0,0,0,0.000455432622521554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2864945190461e-06,0,0,0,0,0,6.73424259394878,0,0,0,0,0,0,0,6.40037476022751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54106048060634e-09,0,0,0,0,0,5.29758070154501,0,0,0,0,0,0,0,5.222264449371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12787.2929747233,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.296177109,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.81613137,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,1.14708683922597e-09,0,0,0,0,0,0.708801856295637,0,0,0,0,0,0,0,0.96168041591872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59118688541428e-10,0,0,0,0,0,0.158217060676328,0,0,0,0,0,0,0,0.207529679090055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19895479164206e-10,0,0,0,0,0,0.000423272324676835,0,0,0,0,0,0,0,0.000368026361641898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44103294425213e-06,0,0,0,0,0,6.77191967303605,0,0,0,0,0,0,0,6.44975046527234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59267938837151e-09,0,0,0,0,0,5.32947678507845,0,0,0,0,0,0,0,5.26554006808742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.25,12787.2929747233,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.28954618,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.80089999,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,1.10053960372957e-09,0,0,0,0,0,0.684624675491588,0,0,0,0,0,0,0,0.934843827190176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49408461179198e-10,0,0,0,0,0,0.152747612988551,0,0,0,0,0,0,0,0.201695071768783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64709047434073e-10,0,0,0,0,0,0.000342038242180657,0,0,0,0,0,0,0,0.000297395039717347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59643962613152e-06,0,0,0,0,0,6.80827846520301,0,0,0,0,0,0,0,6.49772367613937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64220367053934e-09,0,0,0,0,0,5.3602848954757,0,0,0,0,0,0,0,5.30760804031105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5,12787.2929747233,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.28314632,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.78609999,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,1.05569056361213e-09,0,0,0,0,0,0.661267498042311,0,0,0,0,0,0,0,0.908750078125395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39930938619591e-10,0,0,0,0,0,0.147478505374017,0,0,0,0,0,0,0,0.196031373967413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18922580077716e-10,0,0,0,0,0,0.000276394539150072,0,0,0,0,0,0,0,0.00024031922401945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75268733886495e-06,0,0,0,0,0,6.84337025393215,0,0,0,0,0,0,0,6.54433820327232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68970974590189e-09,0,0,0,0,0,5.39004193288773,0,0,0,0,0,0,0,5.34850179382676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.75,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.276968722,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.77171814,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,1.01251132717347e-09,0,0,0,0,0,0.638703440594375,0,0,0,0,0,0,0,0.88337983501027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30702180478705e-10,0,0,0,0,0,0.14240012945508,0,0,0,0,0,0,0,0.190532094176254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80960691221362e-10,0,0,0,0,0,0.000223349122556978,0,0,0,0,0,0,0,0.000194197352747379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9097495695519e-06,0,0,0,0,0,6.87724333009418,0,0,0,0,0,0,0,6.58963569751042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7352727556247e-09,0,0,0,0,0,5.4187835877146,0,0,0,0,0,0,0,5.3882538864023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.271005063,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.75774182,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,9.7096749292599e-10,0,0,0,0,0,0.616906315939864,0,0,0,0,0,0,0,0.858714016397139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21733913260909e-10,0,0,0,0,0,0.137503768624063,0,0,0,0,0,0,0,0.185191292860086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49506459754222e-10,0,0,0,0,0,0.000180484139449247,0,0,0,0,0,0,0,0.000156927153738803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06760052077111e-06,0,0,0,0,0,6.90994334012542,0,0,0,0,0,0,0,6.63365589976364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77896629280637e-09,0,0,0,0,0,5.44654437193201,0,0,0,0,0,0,0,5.42689601714023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.25,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.265247446,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.74415897,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,9.31020092079398e-10,0,0,0,0,0,0.595850653221112,0,0,0,0,0,0,0,0.8347338443372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13034195882409e-10,0,0,0,0,0,0.132781452944584,0,0,0,0,0,0,0,0.180003487559986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23460246808971e-10,0,0,0,0,0,0.000145845769259403,0,0,0,0,0,0,0,0.00012680982120594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22621510978899e-06,0,0,0,0,0,6.94151357356991,0,0,0,0,0,0,0,6.6764368453916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82086219694994e-09,0,0,0,0,0,5.47335765132707,0,0,0,0,0,0,0,5.46445904013547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.5,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.259688364,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.730958,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,8.9262677876655e-10,0,0,0,0,0,0.575511708730416,0,0,0,0,0,0,0,0.811420882385509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04608000749014e-10,0,0,0,0,0,0.128225842292822,0,0,0,0,0,0,0,0.17496357758994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01904800642326e-10,0,0,0,0,0,0.000117855167084355,0,0,0,0,0,0,0,0.000102472582794995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3855689648166e-06,0,0,0,0,0,6.97199520171663,0,0,0,0,0,0,0,6.71801503230754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86103040199443e-09,0,0,0,0,0,5.49925567822005,0,0,0,0,0,0,0,5.50097297984289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.75,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.254320657,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.71812775,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,8.55742808324821e-10,0,0,0,0,0,0.555865469348324,0,0,0,0,0,0,0,0.788757063133744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96457718887782e-10,0,0,0,0,0,0.123830132051229,0,0,0,0,0,0,0,0.170066784186949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40757524492471e-11,0,0,0,0,0,9.52364986473031e-05,0,0,0,0,0,0,0,8.28061275069124e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54563841871179e-06,0,0,0,0,0,7.00142747674726,0,0,0,0,0,0,0,6.75842556001055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89953882836905e-09,0,0,0,0,0,5.52426962434075,0,0,0,0,0,0,0,5.53646704768392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.249137487,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.70565749,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,8.20321837912222e-10,0,0,0,0,0,0.536888650280235,0,0,0,0,0,0,0,0.766724707476718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88583597247541e-10,0,0,0,0,0,0.119587976819186,0,0,0,0,0,0,0,0.1653086028475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93367191389068e-11,0,0,0,0,0,7.69587867802447e-05,0,0,0,0,0,0,0,6.69140424264266e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70640050050682e-06,0,0,0,0,0,7.02984789895372,0,0,0,0,0,0,0,6.79770224527454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9364533110751e-09,0,0,0,0,0,5.54842961360338,0,0,0,0,0,0,0,5.57096965952038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.25,12787.2929747232,93001.166471304,3773.848008832,6261.239689848,217683.807825375,111136.438145898,715469.244132308,69213.25630492,3882.60477206,24934.90322421,276303.57379656,106087.405764312,6.512504394,495362.6325195,2168408.69353687,174730.519018728,29082.12875876,10995.7385193,216759.830332251,133803.777571898,307491.190648047,30546.725269855,16320.9826962,61220.776346388,72705.48134584,66504.562982088,45379.0024168,99443.208554512,12581.865976911,531903.479999466,35083.58761959,20363.873384744,7.86316578526793e-10,0,0,0,0,0,0.518558688348318,0,0,0,0,0,0,0,0.745306537344458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80984115782826e-10,0,0,0,0,0,0.115493428521024,0,0,0,0,0,0,0,0.160684765275449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7158331504659e-11,0,0,0,0,0,6.21889186058908e-05,0,0,0,0,0,0,0,5.40719534731514e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86783292511167e-06,0,0,0,0,0,7.05729235809568,0,0,0,0,0,0,0,6.83587771911848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9718375571088e-09,0,0,0,0,0,5.57176475457907,0,0,0,0,0,0,0,5.6045084537009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
